row,jaccard_neighbor,cosine_similarity,jaccard_similarity,label,neighbor_label,label_match
2795,2023,0.022541739,0.003003003,COAD,BRCA,False
2796,0,0.0,0.0,BRCA,KIPAN,False
2797,4212,0.06681531,0.028571429,SARC,GBMLGG,False
2798,4855,1.0,1.0,KIRC,KIPAN,False
2799,2142,0.99999994,1.0,KIRC,KIPAN,False
2800,2038,0.068041384,0.03448276,COAD,COAD,True
2801,848,0.12038585,0.04,STES,SARC,False
2802,0,0.0,0.0,UCEC,KIPAN,False
2803,4721,0.1714986,0.055555556,BRCA,BRCA,True
2804,0,0.0,0.0,GBMLGG,KIPAN,False
2805,4561,0.06299408,0.032258064,KIPAN,OV,False
2806,5841,1.0000001,1.0,LGG,GBMLGG,False
2807,2261,0.20412414,0.11111111,PCPG,PCPG,True
2808,915,0.08671099,0.04,TGCT,THCA,False
2809,373,1.0,1.0,KIRC,KIPAN,False
2810,5140,0.99999994,1.0,KIRC,KIPAN,False
2811,3039,0.14433756,0.06666667,PCPG,TGCT,False
2812,3289,0.037113477,0.013157895,LUSC,LUAD,False
2813,0,0.0,0.0,THCA,KIPAN,False
2814,1612,0.02916059,0.013888889,DLBC,HNSC,False
2815,4110,1.0,1.0,GBMLGG,LGG,False
2816,5433,1.0,1.0,KIPAN,KIPAN,True
2817,3536,0.40824828,0.16666667,LAML,LAML,True
2818,1044,0.0059528025,0.002074689,LUAD,SKCM,False
2819,2878,0.056980282,0.028571429,KIPAN,KIPAN,True
2820,0,0.0,0.0,LUAD,KIPAN,False
2821,3014,1.0000001,1.0,LGG,GBMLGG,False
2822,1260,0.04287465,0.013333334,UCEC,BRCA,False
2823,0,0.0,0.0,LUSC,KIPAN,False
2824,0,0.0,0.0,PRAD,KIPAN,False
2825,4,0.045834925,0.021276595,PAAD,GBMLGG,False
2826,0,0.0,0.0,PRAD,KIPAN,False
2827,5938,0.044151083,0.015384615,LUSC,PAAD,False
2828,507,1.0,1.0,GBMLGG,LGG,False
2829,2272,0.01254122,0.0045454544,LUAD,LUAD,True
2830,0,0.0,0.0,LIHC,KIPAN,False
2831,0,0.0,0.0,THCA,KIPAN,False
2832,4698,0.057735022,0.025641026,BRCA,SKCM,False
2833,0,0.0,0.0,BRCA,KIPAN,False
2834,4888,0.25000003,0.11111111,BRCA,BRCA,True
2835,4888,0.15811388,0.04761905,BRCA,BRCA,True
2836,159,0.18257418,0.1,PRAD,BRCA,False
2837,0,0.0,0.0,LUAD,KIPAN,False
2838,811,0.5,0.25,THCA,THCA,True
2839,1402,0.03940552,0.0060975607,SKCM,LAML,False
2840,0,0.0,0.0,PRAD,KIPAN,False
2841,5819,0.056613855,0.027027028,SKCM,SKCM,True
2842,2237,0.08703883,0.045454547,OV,BRCA,False
2843,1215,0.0531494,0.015625,THYM,CESC,False
2844,4701,0.08980265,0.015873017,HNSC,BRCA,False
2845,152,0.050251894,0.025641026,COAD,LIHC,False
2846,3463,0.026546594,0.002105263,UCEC,KIRC,False
2847,436,0.08451542,0.04347826,KIPAN,TGCT,False
2848,1335,0.05163978,0.007874016,BLCA,PCPG,False
2849,4888,0.12909944,0.032258064,HNSC,BRCA,False
2850,535,1.0,1.0,KIPAN,KIRC,False
2851,0,0.0,0.0,THCA,KIPAN,False
2852,4123,1.0,1.0,GBMLGG,LGG,False
2853,453,1.0,1.0,KIRC,KIPAN,False
2854,1502,0.007020008,0.00058754405,KIPAN,COAD,False
2855,0,0.0,0.0,BRCA,KIPAN,False
2856,4721,0.059339087,0.006993007,HNSC,BRCA,False
2857,4789,1.0000001,1.0,KIRC,KIPAN,False
2858,1077,0.1118034,0.05,SARC,SARC,True
2859,811,0.35355338,0.125,THCA,THCA,True
2860,3993,0.06741999,0.01724138,STES,GBMLGG,False
2861,0,0.0,0.0,PRAD,KIPAN,False
2862,1346,0.07216878,0.019607844,STES,PRAD,False
2863,0,0.0,0.0,TGCT,KIPAN,False
2864,5881,0.052414246,0.01724138,THYM,SKCM,False
2865,5441,1.0,1.0,KIRC,KIPAN,False
2866,1300,1.0,1.0,KIPAN,KIRC,False
2867,0,0.0,0.0,BLCA,KIPAN,False
2868,631,1.0000001,1.0,KIPAN,KIRC,False
2869,811,0.40824828,0.16666667,THCA,THCA,True
2870,6185,0.07453559,0.028571429,BRCA,BRCA,True
2871,509,0.15430336,0.045454547,COAD,THCA,False
2872,811,0.13736056,0.018867925,SKCM,THCA,False
2873,2447,0.4082483,0.25,THCA,THCA,True
2874,121,1.0,1.0,GBMLGG,LGG,False
2875,1402,0.04508348,0.007936508,SKCM,LAML,False
2876,2300,0.06804138,0.024390243,HNSC,THCA,False
2877,0,0.0,0.0,HNSC,KIPAN,False
2878,4140,1.0,1.0,KIPAN,KIRC,False
2879,2964,0.03419928,0.014084507,GBMLGG,LUSC,False
2880,4606,0.6201737,0.4347826,TGCT,TGCT,True
2881,1945,0.03698634,0.016949153,TGCT,HNSC,False
2882,3679,0.00916429,0.0017035775,LUAD,CESC,False
2883,285,0.1118034,0.05,PCPG,KIPAN,False
2884,121,0.14002801,0.05263158,STES,LGG,False
2885,5559,0.01650246,0.008196721,STES,LUAD,False
2886,694,0.02328101,0.00729927,SKCM,SKCM,True
2887,0,0.0,0.0,PRAD,KIPAN,False
2888,3708,0.053452246,0.022727273,LIHC,COAD,False
2889,1991,0.049568158,0.021276595,COAD,GBMLGG,False
2890,1277,0.041885387,0.020833334,OV,SARC,False
2891,43,1.0,1.0,LGG,GBMLGG,False
2892,121,0.085125655,0.020833334,STES,LGG,False
2893,835,0.9999999,1.0,KIRC,KIPAN,False
2894,5439,0.025125945,0.012658228,BLCA,LUAD,False
2895,4738,1.0,1.0,KIRC,KIPAN,False
2896,2192,0.99999994,1.0,KIRC,KIPAN,False
2897,0,0.0,0.0,LIHC,KIPAN,False
2898,811,1.0,1.0,THCA,THCA,True
2899,1641,0.05698029,0.02,COAD,STES,False
2900,4888,0.4082483,0.25,BRCA,BRCA,True
2901,3186,1.0,1.0,GBMLGG,LGG,False
2902,2686,0.04134491,0.018867925,BLCA,LUSC,False
2903,4337,0.018380364,0.00862069,LUAD,STES,False
2904,5866,0.0710669,0.02631579,LIHC,UCEC,False
2905,742,0.039840955,0.017857144,PAAD,LUSC,False
2906,356,0.04397995,0.01754386,OV,LUAD,False
2907,0,0.0,0.0,GBMLGG,KIPAN,False
2908,811,0.3779645,0.14285715,THCA,THCA,True
2909,4737,1.0,1.0,KIRC,KIPAN,False
2910,3567,0.010887587,0.0021645022,KIPAN,COAD,False
2911,725,0.10910894,0.041666668,LUSC,OV,False
2912,0,0.0,0.0,CESC,KIPAN,False
2913,4701,0.109108955,0.023255814,LUAD,BRCA,False
2914,5218,0.03335187,0.016949153,STES,STES,True
2915,5338,0.061898444,0.027027028,COAD,COAD,True
2916,381,1.0000001,1.0,LGG,GBMLGG,False
2917,811,0.4472136,0.2,THCA,THCA,True
2918,0,0.0,0.0,PRAD,KIPAN,False
2919,3446,0.029880712,0.010752688,SKCM,BRCA,False
2920,4474,0.16265002,0.0877193,ACC,ACC,True
2921,2915,0.04794633,0.023255814,LIHC,COAD,False
2922,681,0.017243944,0.008695652,LUAD,LUSC,False
2923,5008,0.033903174,0.013888889,COAD,STES,False
2924,1611,1.0,1.0,LGG,GBMLGG,False
2925,228,1.0,1.0,LGG,GBMLGG,False
2926,2730,1.0,1.0,LGG,GBMLGG,False
2927,4896,0.023357091,0.011764706,CESC,CESC,True
2928,1094,1.0,1.0,LGG,GBMLGG,False
2929,0,0.0,0.0,PRAD,KIPAN,False
2930,1949,1.0,1.0,LGG,GBMLGG,False
2931,1572,0.068041384,0.029411765,GBMLGG,COAD,False
2932,5312,0.12909944,0.045454547,UCEC,UCEC,True
2933,1371,0.31622776,0.16666667,THYM,GBMLGG,False
2934,548,0.36514837,0.22222222,LGG,LGG,True
2935,5044,0.11547006,0.037037037,LUAD,PCPG,False
2936,1286,0.35355338,0.125,PCPG,PCPG,True
2937,0,0.0,0.0,BRCA,KIPAN,False
2938,2228,0.057353932,0.029411765,BRCA,BRCA,True
2939,811,0.1490712,0.022222223,SKCM,THCA,False
2940,0,0.0,0.0,HNSC,KIPAN,False
2941,3502,0.05455447,0.027777778,TGCT,KIRC,False
2942,2534,0.024361277,0.0029325513,STES,BRCA,False
2943,0,0.0,0.0,THCA,KIPAN,False
2944,0,0.0,0.0,KIPAN,KIPAN,True
2945,1325,0.03526728,0.007194245,THYM,UCEC,False
2946,956,0.2236068,0.09090909,LGG,GBMLGG,False
2947,1715,0.06482037,0.033333335,STES,COAD,False
2948,5205,0.06741998,0.032258064,BRCA,COAD,False
2949,333,0.06681531,0.028571429,HNSC,LGG,False
2950,2033,0.09128709,0.045454547,UCEC,UCEC,True
2951,3522,1.0,1.0,GBMLGG,LGG,False
2952,4635,1.0000001,1.0,KIRC,KIPAN,False
2953,0,0.0,0.0,SARC,KIPAN,False
2954,5150,1.0000001,1.0,KIPAN,KIRC,False
2955,5571,0.0857493,0.041666668,BRCA,UCEC,False
2956,1669,1.0,1.0,LAML,LAML,True
2957,5166,0.02171861,0.008,LUSC,STES,False
2958,516,0.018024601,0.0028571428,CESC,SARC,False
2959,0,0.0,0.0,THCA,KIPAN,False
2960,3738,1.0,1.0,KIPAN,KIRC,False
2961,811,0.15430336,0.023809524,SKCM,THCA,False
2962,1154,0.115470044,0.013333334,BLCA,PCPG,False
2963,6125,1.0,1.0,GBMLGG,LGG,False
2964,2879,0.03419928,0.014084507,LUSC,GBMLGG,False
2965,403,0.1,0.041666668,BRCA,BRCA,True
2966,1166,0.060192924,0.010638298,LUAD,OV,False
2967,689,0.052704625,0.024390243,KIPAN,KIPAN,True
2968,0,0.0,0.0,KIRC,KIPAN,False
2969,5861,0.020874143,0.005988024,BLCA,STES,False
2970,3913,0.017471416,0.0035211267,SKCM,OV,False
2971,1799,1.0000001,1.0,KIPAN,KIRC,False
2972,0,0.0,0.0,THCA,KIPAN,False
2973,4165,0.15430334,0.083333336,ACC,ACC,True
2974,4888,0.10540926,0.02173913,HNSC,BRCA,False
2975,5241,0.07881104,0.03448276,OV,BRCA,False
2976,4721,0.25000003,0.11111111,BRCA,BRCA,True
2977,4721,0.21320072,0.083333336,BRCA,BRCA,True
2978,2767,0.99999994,1.0,KIPAN,KIRC,False
2979,3266,0.042796046,0.02173913,STES,KIRC,False
2980,811,0.4472136,0.2,THCA,THCA,True
2981,4079,1.0,1.0,KIPAN,KIRC,False
2982,4721,0.20412415,0.07692308,BRCA,BRCA,True
2983,2111,0.08164965,0.041666668,TGCT,CESC,False
2984,4335,0.013483997,0.0053859963,COAD,COAD,True
2985,5075,0.07412493,0.03846154,CESC,BRCA,False
2986,5102,0.034139436,0.01724138,CESC,UCEC,False
2987,1148,0.03311331,0.016393442,STES,COAD,False
2988,4670,0.024845202,0.008196721,LUAD,KIRC,False
2989,811,0.40824828,0.16666667,THCA,THCA,True
2990,5123,0.08908708,0.03846154,GBMLGG,GBMLGG,True
2991,4676,0.2236068,0.09090909,HNSC,LAML,False
2992,4051,0.28867513,0.14285715,BRCA,LGG,False
2993,3993,0.13363062,0.05882353,COAD,GBMLGG,False
2994,1680,0.12126782,0.05,GBMLGG,THCA,False
2995,0,0.0,0.0,BRCA,KIPAN,False
2996,811,0.088735655,0.007874016,COAD,THCA,False
2997,496,0.23570225,0.125,BRCA,UCEC,False
2998,6083,0.10910894,0.05263158,BRCA,BRCA,True
2999,4888,0.024140228,0.0011641444,STES,BRCA,False
3000,0,0.0,0.0,PRAD,KIPAN,False
3001,496,0.13608277,0.05,UCEC,UCEC,True
3002,0,0.0,0.0,LIHC,KIPAN,False
3003,4676,0.19611613,0.071428575,PAAD,LAML,False
3004,3030,0.99999994,1.0,KIRC,KIPAN,False
3005,0,0.0,0.0,PCPG,KIPAN,False
3006,5280,0.07216878,0.027027028,KIPAN,KIPAN,True
3007,5501,0.05184759,0.023809524,PRAD,PRAD,True
3008,3447,0.09166986,0.04347826,UCEC,OV,False
3009,956,0.28867513,0.14285715,GBMLGG,GBMLGG,True
3010,2671,0.054232616,0.023255814,LIHC,PAAD,False
3011,121,0.089087084,0.022727273,STES,LGG,False
3012,4098,0.0129782595,0.0005047956,THCA,UCEC,False
3013,0,0.0,0.0,BRCA,KIPAN,False
3014,2821,1.0000001,1.0,GBMLGG,LGG,False
3015,1369,0.004714988,0.00019976028,STES,SKCM,False
3016,0,0.0,0.0,THCA,KIPAN,False
3017,5397,0.009545914,0.0026041667,BRCA,CESC,False
3018,156,0.12403473,0.05882353,BRCA,KIPAN,False
3019,3822,0.01836796,0.004166667,SKCM,SKCM,True
3020,5979,1.0,1.0,KIRC,KIPAN,False
3021,404,0.054554477,0.025641026,BRCA,SKCM,False
3022,0,0.0,0.0,SARC,KIPAN,False
3023,5928,0.99999994,1.0,GBMLGG,LGG,False
3024,1731,1.0,1.0,KIPAN,KIRC,False
3025,5008,0.051639777,0.025641026,STES,STES,True
3026,5346,0.023973163,0.011494253,LUAD,BRCA,False
3027,5870,0.99999994,1.0,GBMLGG,LGG,False
3028,1119,0.09901476,0.027777778,BRCA,BRCA,True
3029,1800,0.03450328,0.012345679,LUAD,LUSC,False
3030,3004,0.99999994,1.0,KIPAN,KIRC,False
3031,2933,0.10783278,0.022727273,BRCA,THYM,False
3032,3285,0.10206208,0.05263158,OV,GBMLGG,False
3033,3500,0.043355495,0.02173913,GBMLGG,SKCM,False
3034,5290,0.99999994,1.0,KIRC,KIPAN,False
3035,0,0.0,0.0,SKCM,KIPAN,False
3036,3940,0.06063391,0.03125,SKCM,OV,False
3037,2793,1.0000001,1.0,GBMLGG,LGG,False
3038,811,0.26726124,0.071428575,THCA,THCA,True
3039,2811,0.14433756,0.06666667,TGCT,PCPG,False
3040,157,1.0,1.0,LGG,GBMLGG,False
3041,4701,0.26726124,0.125,BRCA,BRCA,True
3042,0,0.0,0.0,STES,KIPAN,False
3043,3744,0.99999994,1.0,KIRC,KIPAN,False
3044,4478,0.10259783,0.04347826,PAAD,PAAD,True
3045,2565,1.0,1.0,KIPAN,KIRC,False
3046,533,0.08247861,0.037037037,STES,PAAD,False
3047,333,0.07715168,0.035714287,STES,LGG,False
3048,4338,0.4472136,0.2,LAML,LAML,True
3049,0,0.0,0.0,PCPG,KIPAN,False
3050,0,0.0,0.0,GBMLGG,KIPAN,False
3051,5851,0.028306928,0.01369863,HNSC,BRCA,False
3052,1343,0.037904903,0.014492754,KIRC,LUSC,False
3053,5305,0.048911598,0.025,UCEC,STES,False
3054,0,0.0,0.0,BRCA,KIPAN,False
3055,0,0.0,0.0,THCA,KIPAN,False
3056,4050,1.0,1.0,GBMLGG,LGG,False
3057,4949,0.06741998,0.032258064,KIRC,BRCA,False
3058,78,0.013961798,0.0058139535,STES,SKCM,False
3059,2720,0.2773501,0.07692308,KIRC,KIRC,True
3060,0,0.0,0.0,GBMLGG,KIPAN,False
3061,657,0.05954913,0.01923077,STES,SARC,False
3062,4891,0.99999994,1.0,GBMLGG,LGG,False
3063,4888,0.033786867,0.0022779044,STES,BRCA,False
3064,1371,1.0,1.0,LGG,GBMLGG,False
3065,4283,0.021693047,0.0070921984,CESC,SKCM,False
3066,3225,1.0,1.0,LGG,GBMLGG,False
3067,4919,0.023789302,0.009009009,SKCM,COAD,False
3068,638,1.0,1.0,GBMLGG,LGG,False
3069,4701,0.050898664,0.005154639,BLCA,BRCA,False
3070,0,0.0,0.0,PRAD,KIPAN,False
3071,5785,0.0140580395,0.0036764706,BRCA,SKCM,False
3072,3692,0.03436041,0.007874016,THCA,STES,False
3073,937,0.03779645,0.009433962,COAD,THYM,False
3074,1020,0.029934218,0.015151516,BLCA,CESC,False
3075,4029,0.05913124,0.027777778,COAD,LGG,False
3076,3178,1.0000001,1.0,GBMLGG,LGG,False
3077,268,0.06537205,0.033333335,HNSC,PAAD,False
3078,2133,0.0114227915,0.0020242915,SKCM,GBMLGG,False
3079,749,0.05096472,0.016393442,STES,BRCA,False
3080,1669,1.0,1.0,LAML,LAML,True
3081,365,0.15075567,0.022727273,STES,KIPAN,False
3082,0,0.0,0.0,PRAD,KIPAN,False
3083,2334,0.07312724,0.037037037,GBMLGG,GBMLGG,True
3084,4701,0.11624764,0.02631579,CESC,BRCA,False
3085,4850,0.16666667,0.08695652,LUAD,GBMLGG,False
3086,5191,0.12909944,0.06666667,UCEC,COAD,False
3087,811,0.19611613,0.03846154,THCA,THCA,True
3088,3289,0.032897584,0.010638298,LUSC,LUAD,False
3089,0,0.0,0.0,PRAD,KIPAN,False
3090,963,0.031311214,0.0048076925,STES,SKCM,False
3091,3765,0.01970276,0.0074626864,LIHC,LUSC,False
3092,4721,0.057543535,0.0065789474,BRCA,BRCA,True
3093,0,0.0,0.0,GBMLGG,KIPAN,False
3094,3570,0.99999994,1.0,KIRC,KIPAN,False
3095,4641,0.051298916,0.0125,STES,OV,False
3096,114,0.020261023,0.0028248588,STES,PRAD,False
3097,1405,0.010228607,0.002631579,CESC,STES,False
3098,2214,1.0000001,1.0,KIRC,KIPAN,False
3099,0,0.0,0.0,LAML,KIPAN,False
3100,0,0.0,0.0,BRCA,KIPAN,False
3101,4474,0.13710213,0.073529415,ACC,ACC,True
3102,1669,0.5,0.25,LAML,LAML,True
3103,1868,0.044856135,0.012987013,LUSC,GBMLGG,False
3104,0,0.0,0.0,PAAD,KIPAN,False
3105,1253,0.01579166,0.0024390244,SARC,COAD,False
3106,2191,0.04845016,0.0069444445,UCEC,PRAD,False
3107,5100,0.09901475,0.045454547,UCEC,UCEC,True
3108,0,0.0,0.0,LAML,KIPAN,False
3109,5927,0.085125655,0.020833334,LUSC,PCPG,False
3110,4458,0.15430336,0.0625,PAAD,PCPG,False
3111,958,0.03300492,0.014285714,LUSC,GBMLGG,False
3112,1107,0.041099746,0.012345679,UCEC,LAML,False
3113,5742,0.3649002,0.21875,TGCT,TGCT,True
3114,936,0.03940552,0.016949153,HNSC,BRCA,False
3115,187,0.044992123,0.022727273,GBMLGG,CESC,False
3116,2651,0.026997462,0.009009009,LUSC,BRCA,False
3117,0,0.0,0.0,BRCA,KIPAN,False
3118,4821,0.03904344,0.011235955,LUSC,HNSC,False
3119,1414,0.10540925,0.055555556,BRCA,UCEC,False
3120,5456,0.052704625,0.024390243,BRCA,KIPAN,False
3121,1349,0.0877058,0.045454547,HNSC,BLCA,False
3122,811,0.57735026,0.33333334,THCA,THCA,True
3123,1983,0.056343615,0.023255814,KIPAN,BRCA,False
3124,0,0.0,0.0,PCPG,KIPAN,False
3125,5853,0.022524578,0.004405286,UCEC,SKCM,False
3126,4359,0.04938648,0.02,LUAD,OV,False
3127,0,0.0,0.0,THCA,KIPAN,False
3128,1704,0.047140453,0.023809524,STES,THYM,False
3129,4567,0.05345225,0.013513514,SKCM,SKCM,True
3130,6087,0.047836483,0.024390243,GBMLGG,GBMLGG,True
3131,803,0.06681531,0.028571429,COAD,UCEC,False
3132,4795,0.044543542,0.0039525693,CESC,PCPG,False
3133,1362,0.017039955,0.002008032,PRAD,SKCM,False
3134,3822,0.06362847,0.032258064,BRCA,SKCM,False
3135,1906,0.014997376,0.0051020407,OV,BRCA,False
3136,1656,0.0877058,0.033333335,LIHC,OV,False
3137,3430,0.04536092,0.011627907,LUSC,OV,False
3138,2705,0.060192924,0.029411765,COAD,BRCA,False
3139,811,0.08481889,0.007194245,SKCM,THCA,False
3140,5524,0.050251894,0.025641026,LIHC,KIRC,False
3141,4721,0.2236068,0.09090909,BRCA,BRCA,True
3142,311,0.038633373,0.013157895,LUAD,SARC,False
3143,5278,0.053452246,0.02631579,KIRC,HNSC,False
3144,3501,0.069006555,0.027777778,STES,PAAD,False
3145,4888,0.16222142,0.05,BRCA,BRCA,True
3146,5800,0.05270463,0.027027028,TGCT,TGCT,True
3147,648,0.08908708,0.045454547,BRCA,SARC,False
3148,0,0.0,0.0,PCPG,KIPAN,False
3149,2408,1.0,1.0,KIPAN,KIRC,False
3150,5101,0.0372678,0.014084507,KIPAN,SARC,False
3151,0,0.0,0.0,BRCA,KIPAN,False
3152,3455,0.017699808,0.008928572,STES,BLCA,False
3153,4721,0.21320072,0.083333336,UCEC,BRCA,False
3154,121,0.0751646,0.016393442,STES,LGG,False
3155,480,0.12126782,0.05,UCEC,OV,False
3156,0,0.0,0.0,LIHC,KIPAN,False
3157,5534,0.025819888,0.012658228,HNSC,STES,False
3158,0,0.0,0.0,SARC,KIPAN,False
3159,1933,0.07905694,0.027777778,PAAD,LGG,False
3160,1329,0.04307305,0.016949153,LUSC,TGCT,False
3161,0,0.0,0.0,PRAD,KIPAN,False
3162,2595,0.04494666,0.018181818,SKCM,KIPAN,False
3163,1119,0.0949158,0.025641026,BRCA,BRCA,True
3164,4721,0.13130644,0.033333335,CESC,BRCA,False
3165,2847,0.051987525,0.02173913,LUSC,KIPAN,False
3166,2248,0.09128709,0.030303031,KIRC,BRCA,False
3167,31,0.055555556,0.022727273,KIPAN,GBMLGG,False
3168,5614,0.11952285,0.055555556,BRCA,BRCA,True
3169,564,0.035399616,0.014285714,DLBC,DLBC,True
3170,0,0.0,0.0,BRCA,KIPAN,False
3171,5155,0.11624764,0.02631579,COAD,LAML,False
3172,2249,0.069337524,0.035714287,GBMLGG,GBMLGG,True
3173,4043,0.07216878,0.037037037,TGCT,TGCT,True
3174,811,0.40824828,0.16666667,THCA,THCA,True
3175,121,0.109108955,0.033333335,HNSC,LGG,False
3176,657,0.06454972,0.022222223,HNSC,SARC,False
3177,418,0.044499416,0.00952381,HNSC,PCPG,False
3178,3076,1.0000001,1.0,LGG,GBMLGG,False
3179,642,0.017352639,0.0026525198,SKCM,KIPAN,False
3180,5271,0.068041384,0.029411765,GBMLGG,KIPAN,False
3181,656,0.05,0.025,KIPAN,ACC,False
3182,5191,0.0671156,0.023809524,BRCA,COAD,False
3183,811,0.31622776,0.1,SKCM,THCA,False
3184,1635,0.057928447,0.006666667,LAML,SARC,False
3185,1684,1.0,1.0,GBMLGG,LGG,False
3186,2901,1.0,1.0,LGG,GBMLGG,False
3187,811,0.06851887,0.0046948357,SKCM,THCA,False
3188,1638,0.13608275,0.071428575,PRAD,KIRC,False
3189,4318,0.050062615,0.025641026,STES,COAD,False
3190,0,0.0,0.0,LIHC,KIPAN,False
3191,811,0.17407766,0.030303031,SKCM,THCA,False
3192,4984,0.0050415113,0.00040420372,SKCM,UCEC,False
3193,494,0.025641026,0.007751938,COAD,CESC,False
3194,1768,0.07392213,0.015873017,PCPG,STES,False
3195,4721,0.1118034,0.024390243,STES,BRCA,False
3196,5191,0.037267797,0.008,STES,COAD,False
3197,225,0.0860663,0.04347826,CESC,KIPAN,False
3198,4721,0.08111071,0.012987013,CESC,BRCA,False
3199,4721,0.11470787,0.025641026,COAD,BRCA,False
3200,5051,0.094491124,0.032258064,SARC,HNSC,False
3201,811,0.12803687,0.016393442,SKCM,THCA,False
3202,121,0.18257418,0.083333336,GBMLGG,LGG,False
3203,26,0.08333333,0.03448276,GBMLGG,BRCA,False
3204,1957,0.15811388,0.025,PAAD,OV,False
3205,1223,0.08058229,0.041666668,GBMLGG,GBMLGG,True
3206,0,0.0,0.0,PRAD,KIPAN,False
3207,3399,0.050507627,0.00990099,LUSC,THCA,False
3208,4701,0.23570228,0.1,BRCA,BRCA,True
3209,271,0.06299408,0.021276595,STES,KIPAN,False
3210,0,0.0,0.0,PRAD,KIPAN,False
3211,0,0.0,0.0,THCA,KIPAN,False
3212,5429,0.1271926,0.06451613,ACC,ACC,True
3213,331,0.0745356,0.010989011,LUSC,LAML,False
3214,4299,0.052704625,0.02631579,KIPAN,ACC,False
3215,811,0.5,0.25,THCA,THCA,True
3216,4721,0.094491124,0.01754386,LUSC,BRCA,False
3217,3415,0.02777778,0.008403362,STES,SKCM,False
3218,2495,0.08451543,0.03125,BRCA,ACC,False
3219,0,0.0,0.0,PRAD,KIPAN,False
3220,865,0.10206207,0.04761905,OV,SARC,False
3221,0,0.0,0.0,LGG,KIPAN,False
3222,1320,1.0,1.0,LGG,GBMLGG,False
3223,0,0.0,0.0,OV,KIPAN,False
3224,2934,0.24806947,0.125,GBMLGG,LGG,False
3225,3066,1.0,1.0,GBMLGG,LGG,False
3226,1780,0.12126782,0.05,BRCA,BRCA,True
3227,5575,0.00984231,0.002754821,KIPAN,STES,False
3228,4888,0.18257418,0.0625,BRCA,BRCA,True
3229,1369,0.0057746577,0.00019988007,SARC,SKCM,False
3230,4311,0.012030742,0.005181347,BLCA,PAAD,False
3231,6050,0.06085806,0.03125,GBMLGG,LGG,False
3232,886,0.058722023,0.016129032,STES,KIRC,False
3233,3111,0.020515248,0.010309278,STES,LUSC,False
3234,4676,0.18257418,0.0625,UCEC,LAML,False
3235,0,0.0,0.0,CESC,KIPAN,False
3236,2321,1.0000001,1.0,LGG,GBMLGG,False
3237,2259,0.042257715,0.012987013,LUSC,SARC,False
3238,2670,0.10660036,0.055555556,GBMLGG,UCEC,False
3239,4701,0.12909944,0.032258064,CESC,BRCA,False
3240,4888,0.07761506,0.011904762,UCEC,BRCA,False
3241,0,0.0,0.0,BRCA,KIPAN,False
3242,4708,0.07216878,0.037037037,LIHC,GBMLGG,False
3243,611,0.011440719,0.004347826,CESC,SKCM,False
3244,333,0.07372098,0.033333335,COAD,LGG,False
3245,5921,0.07856742,0.03846154,BRCA,COAD,False
3246,6149,0.056343615,0.009345794,UCEC,THCA,False
3247,2074,1.0000001,1.0,KIPAN,KIRC,False
3248,1789,0.0059122974,0.00020951184,CESC,PAAD,False
3249,4616,0.08451543,0.014084507,LUSC,THYM,False
3250,0,0.0,0.0,PCPG,KIPAN,False
3251,0,0.0,0.0,BRCA,KIPAN,False
3252,4757,0.005162326,0.0003186743,SARC,UCEC,False
3253,811,0.11624764,0.013513514,SKCM,THCA,False
3254,811,0.35355338,0.125,THCA,THCA,True
3255,811,0.4472136,0.2,THCA,THCA,True
3256,811,1.0,1.0,LGG,THCA,False
3257,694,0.023973165,0.0076923077,SKCM,SKCM,True
3258,0,0.0,0.0,THYM,KIPAN,False
3259,890,0.22292542,0.125,ACC,ACC,True
3260,4721,0.35355338,0.2,BRCA,BRCA,True
3261,121,0.05184759,0.007936508,HNSC,LGG,False
3262,4911,0.06681531,0.03448276,BRCA,BRCA,True
3263,0,0.0,0.0,SKCM,KIPAN,False
3264,601,0.0041072005,0.0006574622,STES,STES,True
3265,2168,1.0,1.0,KIRC,KIPAN,False
3266,3508,1.0,1.0,KIRC,KIPAN,False
3267,1373,0.077849895,0.04,UCEC,LUAD,False
3268,4051,0.23570228,0.1,CESC,LGG,False
3269,1248,0.015246312,0.00390625,KIPAN,STES,False
3270,1585,0.03427956,0.016949153,HNSC,TGCT,False
3271,0,0.0,0.0,SARC,KIPAN,False
3272,1360,1.0,1.0,GBMLGG,LGG,False
3273,2512,1.0000001,1.0,LGG,GBMLGG,False
3274,4033,1.0,1.0,LGG,GBMLGG,False
3275,811,0.4472136,0.2,THCA,THCA,True
3276,1605,0.19245009,0.09090909,OV,COAD,False
3277,2233,0.14433756,0.07692308,SARC,OV,False
3278,0,0.0,0.0,KIRC,KIPAN,False
3279,249,0.042333376,0.014285714,PRAD,SKCM,False
3280,501,0.025310375,0.0043668123,LUAD,STES,False
3281,0,0.0,0.0,SARC,KIPAN,False
3282,2634,0.99999994,1.0,KIPAN,KIRC,False
3283,4609,0.0805823,0.035714287,BRCA,BRCA,True
3284,647,0.13834289,0.071428575,UCEC,BRCA,False
3285,4803,1.0000001,1.0,GBMLGG,LGG,False
3286,4641,0.07254762,0.023809524,OV,OV,True
3287,5166,0.028867511,0.012658228,LUSC,STES,False
3288,0,0.0,0.0,SARC,KIPAN,False
3289,1036,0.08703883,0.045454547,LUAD,OV,False
