row_index,truth,h0__ACC,h0__BLCA,h0__BRCA,h0__CESC,h0__COAD,h0__DLBC,h0__GBMLGG,h0__HNSC,h0__KIPAN,h0__KIRC,h0__LAML,h0__LGG,h0__LIHC,h0__LUAD,h0__LUSC,h0__OV,h0__PAAD,h0__PCPG,h0__PRAD,h0__SARC,h0__SKCM,h0__STES,h0__TGCT,h0__THCA,h0__THYM,h0__UCEC,h1__ACC,h1__BLCA,h1__BRCA,h1__CESC,h1__COAD,h1__DLBC,h1__GBMLGG,h1__HNSC,h1__KIPAN,h1__KIRC,h1__LAML,h1__LGG,h1__LIHC,h1__LUAD,h1__LUSC,h1__OV,h1__PAAD,h1__PCPG,h1__PRAD,h1__SARC,h1__SKCM,h1__STES,h1__TGCT,h1__THCA,h1__THYM,h1__UCEC
2284,BRCA,0.000118949836,5.4990946e-05,0.016785651,0.013030845,0.00013430564,0.00027657428,0.0020123122,0.00014465999,0.0039930893,0.0049889633,0.14397946,0.0069035213,7.453757e-05,5.785988e-05,0.0024519034,0.0019631903,0.0049104705,0.0625761,0.05347744,0.030633202,0.0001832068,1.6691209e-05,0.00024377742,0.10662952,0.5435583,0.00080046256,0.000118949836,5.4990946e-05,0.02045879,0.021460472,0.0067087547,0.00027657428,0.011716199,0.007993633,0.012573511,0.0142934285,0.11979593,0.014739644,0.0070174476,0.0075011733,0.008735045,0.011378612,0.010482181,0.051091105,0.02963889,0.0364878,0.0001832068,0.008347158,0.00024377742,0.08760535,0.50392914,0.0071682185
2285,HNSC,0.0008743905,0.014297748,0.016908038,0.028419897,0.013525566,0.03500592,0.032041408,0.2700776,0.06577875,0.03622362,0.00040285877,0.0065260683,0.033501875,0.013796305,0.026310723,0.02931472,0.20927721,0.00049453153,0.010581647,0.028760383,0.006750756,0.05893188,0.049006328,0.0022339234,0.00095878594,0.009999114,0.0008743905,0.014297748,0.025488213,0.054485727,0.009625252,0.03500592,0.020195778,0.3965863,0.046337545,0.022248102,0.009183296,0.009931214,0.050833263,0.019417373,0.025938248,0.016343994,0.08407685,0.0091213,0.013305185,0.03459917,0.006750756,0.017244646,0.049006328,0.009492016,0.009025596,0.010585818
2286,ACC,0.90940213,0.0027707496,0.0014209648,0.0008634725,0.0012194196,0.011514735,0.0041852253,0.002785448,0.021822562,0.0063152937,2.764207e-06,0.0014180867,0.0047286563,0.005932131,0.004912901,0.0016496396,0.0014401571,3.134175e-05,0.00032240682,0.0013125874,0.005986914,0.0037700555,0.0048570787,0.00016683093,6.742909e-05,0.0011009902,0.90940213,0.0027707496,0.0026372713,0.0019660285,0.0013095596,0.011514735,0.0041610934,0.0027851022,0.013197763,0.0027558364,0.0011745604,0.001269647,0.0076856064,0.005830254,0.003380572,0.002133846,0.0018996202,0.0011864508,0.0014879252,0.0017346642,0.005986914,0.00484761,0.0048570787,0.0012505329,0.0012039349,0.0015704859
2287,SKCM,0.0022874072,0.019230576,0.00074411073,0.007487137,0.0033535562,0.00021715085,0.0013571805,0.00876988,0.00076390785,0.00022825136,2.3325916e-12,0.00010780607,0.0012388385,0.032666013,0.0035221619,0.00021320398,0.0047227703,6.0749695e-12,2.9255768e-06,9.467923e-05,0.90054125,0.010315698,0.00031650328,4.427164e-08,4.9802544e-05,0.0017690802,0.0022874072,0.0075614634,0.0015197386,0.0037305288,0.0033535562,0.00021715085,0.00090330915,0.007774658,0.0010849367,0.00087808346,0.00081727543,0.0008672484,0.001743782,0.03820467,0.0062952884,0.0012428857,0.0035092935,0.00080286135,0.0009799115,0.0013561341,0.90054125,0.008346644,0.00031650328,0.0035312476,0.00081027887,0.0013238254
2288,STES,0.00073793414,0.027167886,0.0033700923,0.0020388684,0.043152846,0.000318578,0.00032424883,0.05276797,0.0025940659,0.00019420717,3.7922896e-09,5.4227253e-06,0.03090583,0.0055006384,0.019195793,0.00016421164,1.7109469e-05,4.200411e-10,2.5071793e-07,0.0001728344,0.00067209196,0.7921996,1.0906831e-05,1.4015574e-09,2.084431e-09,0.01848856,0.00073793414,0.027167886,0.006013277,0.0030895574,0.0079343375,0.000318578,0.003979892,0.019589532,0.0039025573,0.0031611177,0.0028219677,0.0030539914,0.015107861,0.02323436,0.014415838,0.0033650035,0.0035230296,0.0028029168,0.003618586,0.004768684,0.00067209196,0.83752024,1.0906831e-05,0.0029168355,0.0027735075,0.0034994553
2289,BRCA,0.0040430548,0.16501477,0.20340168,0.010700964,0.015500411,0.0024727362,0.006323221,0.040479973,0.007348377,0.003844426,6.330477e-06,0.001710641,0.08165483,0.062289752,0.024348069,0.021364758,0.0037799405,1.1123117e-06,0.0039653676,0.018271023,0.0038784419,0.27271292,0.002794368,4.4555422e-06,0.00083311734,0.04325528,0.0040430548,0.025224583,0.059091996,0.021191496,0.015500411,0.0024727362,0.019148884,0.18355703,0.022064852,0.018614136,0.01732509,0.01943117,0.06261998,0.17199081,0.023945652,0.034556407,0.043173935,0.01701953,0.021053215,0.021090493,0.0038784419,0.1363104,0.002794368,0.017468901,0.01718012,0.019252324
2290,LGG,8.841115e-06,1.2063963e-05,0.0001234109,3.8580943e-06,9.1223854e-05,1.6589566e-06,0.19736429,2.1265889e-05,1.0258514e-06,4.273055e-06,0.0077741435,0.7926257,4.3919692e-05,1.2800826e-05,3.4362815e-06,0.0002560652,9.353751e-05,3.103759e-05,2.294507e-05,0.0008655001,2.2006361e-05,2.104862e-05,3.8986678e-07,7.4151585e-06,7.052963e-05,0.0005176344,8.841115e-06,1.2063963e-05,0.008154914,0.0055283117,0.006860934,1.6589566e-06,0.2833474,0.005735789,0.0058242823,0.0055500325,0.013511229,0.5932296,0.00547573,0.005748679,0.004922273,0.0073433504,0.0055920067,0.005018416,0.007794789,0.006964851,2.2006361e-05,0.007252405,3.8986678e-07,0.0051682736,0.0056379293,0.0052939164
2291,GBMLGG,0.0003397753,0.011222059,0.010240703,0.0027951356,0.09879191,0.00060597976,0.33533126,0.06264636,0.0071700606,0.0061257393,7.065352e-06,0.03583491,0.010347807,0.041150674,0.02719156,0.20881215,0.053117443,2.3045144e-05,0.0015500876,0.006048099,0.006350138,0.045389026,0.0007293372,9.4821175e-05,0.00037268412,0.027712157,0.0003397753,0.011222059,0.018095676,0.008998529,0.04552575,0.00060597976,0.34796488,0.04069292,0.015402259,0.007839952,0.00661082,0.053105555,0.026542567,0.022049436,0.007991959,0.15235832,0.13628696,0.006625221,0.009660945,0.008514422,0.006350138,0.044312384,0.0007293372,0.0068064583,0.006624528,0.008743154
2292,GBMLGG,0.0035789174,0.034388673,0.05910136,0.017581398,0.018338315,0.0045070765,0.4105879,0.03454652,0.092684016,0.037842214,0.0001983647,0.051092964,0.026103908,0.071105674,0.0015163451,0.021468285,0.012271322,0.0005747037,0.0058006467,0.015848283,0.011062679,0.04487554,0.0014217208,0.0005157812,0.0028113693,0.020176046,0.0035789174,0.034388673,0.023787046,0.05663862,0.016086249,0.0045070765,0.4592176,0.022033045,0.08240117,0.015140416,0.008614406,0.039531045,0.021800928,0.02803406,0.009071313,0.017196756,0.016938703,0.008633171,0.023812188,0.015084581,0.011062679,0.048028037,0.0014217208,0.008869338,0.008632269,0.015490025
2293,KIPAN,0.00079935696,0.0015378265,0.081729956,0.0058712196,0.0007770339,0.004676944,0.0035048823,0.011281505,0.6816236,0.05169717,3.6860266e-07,0.00051485235,0.04846421,0.011188596,0.0056546703,0.016685719,0.0029494336,3.007336e-06,0.01315448,0.0036477079,0.0019886564,0.008684389,0.027314259,0.0002334462,0.0005548878,0.015461848,0.00079935696,0.0015378265,0.018202303,0.0040597045,0.0021167148,0.004676944,0.0052153543,0.0079861395,0.8438505,0.020118086,0.0019533029,0.0020623847,0.0090544615,0.003993579,0.0027541716,0.0053086965,0.003713706,0.0019139698,0.0022499887,0.0041305055,0.0019886564,0.015579933,0.027314259,0.0020472747,0.001969646,0.0054025687
2294,TGCT,0.026314016,0.021970807,0.13180079,0.063948266,0.024956519,0.01951962,0.06378149,0.020229504,0.122096285,0.039335098,3.539111e-05,0.0077583534,0.08526366,0.0791808,0.012393917,0.019744262,0.024717174,9.673802e-05,0.016402368,0.021776095,0.024354342,0.08195255,0.0684096,0.0004843797,0.008765297,0.014712775,0.026314016,0.021970807,0.060074847,0.05517695,0.01579556,0.01951962,0.123767644,0.033280805,0.14290857,0.020732794,0.011732664,0.012387873,0.057521023,0.0699519,0.015944062,0.03194307,0.042412378,0.011496405,0.018607158,0.017201778,0.024354342,0.05845872,0.0684096,0.012051849,0.015304848,0.012680816
2295,PRAD,0.000118949836,5.4990946e-05,0.016785651,0.013030845,0.00013430564,0.00027657428,0.0020123122,0.00014465999,0.0039930893,0.0049889633,0.14397946,0.0069035213,7.453757e-05,5.785988e-05,0.0024519034,0.0019631903,0.0049104705,0.0625761,0.05347744,0.030633202,0.0001832068,1.6691209e-05,0.00024377742,0.10662952,0.5435583,0.00080046256,0.000118949836,5.4990946e-05,0.02045879,0.021460472,0.0067087547,0.00027657428,0.011716199,0.007993633,0.012573511,0.0142934285,0.11979593,0.014739644,0.0070174476,0.0075011733,0.008735045,0.011378612,0.010482181,0.051091105,0.02963889,0.0364878,0.0001832068,0.008347158,0.00024377742,0.08760535,0.50392914,0.0071682185
2296,LIHC,0.009693229,0.0018036268,0.004055602,0.0028965613,0.014731798,0.0042224936,0.011362989,0.012205508,0.09861008,0.028107217,3.304992e-08,0.0019256022,0.6569328,0.06154892,0.003364331,0.004177767,0.0025604265,6.5287145e-07,0.005465861,0.005632452,0.013120032,0.037634715,0.002430074,1.711185e-05,0.0002939473,0.017206155,0.009693229,0.0018036268,0.013625529,0.011039906,0.027289156,0.0042224936,0.09779607,0.014012803,0.01199774,0.009744569,0.006232132,0.006567321,0.57611006,0.04679697,0.0080472985,0.011521144,0.010237632,0.0062457086,0.01041877,0.0068665543,0.013120032,0.03894965,0.002430074,0.006416564,0.0062450552,0.042569846
2297,LIHC,0.004452457,0.009195258,0.12546474,0.035924215,0.011823632,0.007421646,0.019960145,0.030463347,0.17022818,0.17812714,0.0007897681,0.006182281,0.077042155,0.05819922,0.016360039,0.035092756,0.026957866,0.0027132174,0.014000258,0.031266894,0.024411757,0.038458887,0.045648847,0.0013900793,0.011359241,0.017066,0.004452457,0.009195258,0.05972784,0.06254806,0.03153567,0.007421646,0.029589863,0.03401382,0.05100414,0.050467085,0.018776255,0.043326218,0.051660668,0.17365736,0.019375663,0.0390545,0.029416595,0.01839816,0.03077125,0.0637031,0.024411757,0.043033004,0.045648847,0.019679563,0.01887549,0.02025575
2298,BLCA,0.0061997087,0.28785676,0.0071657375,0.25417286,0.0028443043,0.0015135674,0.001260716,0.25648394,0.0074984254,0.0018476341,5.4430238e-08,0.00018950984,0.0037688387,0.009355966,0.12788062,0.00026650878,0.0001822983,1.864709e-07,2.9889607e-05,0.0004520457,0.0053832717,0.022424497,0.00011664766,1.7324118e-07,3.71392e-05,0.0030686478,0.0061997087,0.28785676,0.006545977,0.36672482,0.0036429502,0.0015135674,0.0033978256,0.11493521,0.004549512,0.0032552737,0.0027058108,0.00292486,0.0044323565,0.0080117015,0.124501154,0.0074602836,0.003086151,0.0027332027,0.004305427,0.0035706228,0.0053832717,0.022876358,0.00011664766,0.0028808273,0.0027734805,0.0036161817
2299,COAD,0.00054427166,0.020764291,0.022786131,0.052723043,0.18561023,0.0071938736,0.024761518,0.07826593,0.002957006,0.0031079154,1.1571747e-05,0.004565111,0.009467198,0.013107118,0.014137027,0.011735638,0.03457982,2.4782496e-06,0.00038484464,0.03072382,0.010640832,0.40977916,0.00063612085,2.7625581e-05,0.0010271086,0.060460348,0.00054427166,0.020764291,0.04484526,0.0128465,0.15944901,0.0071938736,0.05831052,0.05213691,0.014483856,0.018277904,0.011590308,0.012864386,0.018914646,0.15369174,0.018198606,0.03407625,0.028440129,0.01170764,0.014881812,0.018428246,0.010640832,0.23698212,0.00063612085,0.012339988,0.01188017,0.015874652
2300,THCA,0.00018567275,0.001027262,0.025420075,0.011603924,0.072149314,0.0011025453,0.04193167,0.0023521124,0.002831398,0.0018476134,0.012641048,0.03672731,0.022616178,0.007873981,0.0020357948,0.013068964,0.00927546,0.0471888,0.08821864,0.013041466,0.039215095,0.009324354,0.0016694465,0.5183641,0.005198939,0.013088847,0.00018567275,0.018502725,0.049133904,0.03394988,0.072149314,0.0011025453,0.09637109,0.023878314,0.02386465,0.022760713,0.029170308,0.019758912,0.024710895,0.021519722,0.019697644,0.06279103,0.02512964,0.034885626,0.08826791,0.03569007,0.039215095,0.038106497,0.0016694465,0.1753542,0.019714404,0.022419773
2301,BRCA,0.00918627,0.019200921,0.15111999,0.011618344,0.024320545,0.009767366,0.025809983,0.12824687,0.007987006,0.014180822,0.0012035313,0.017312394,0.017521312,0.0122528095,0.011554932,0.23381993,0.15887041,0.0009137233,0.016451113,0.043799657,0.006146115,0.045195483,0.0037643437,0.003053936,0.0024084449,0.024293693,0.00918627,0.019200921,0.10212267,0.01209691,0.01232159,0.009767366,0.05577292,0.067723006,0.025390413,0.025206152,0.010594892,0.012045342,0.02396332,0.022794835,0.010701266,0.2839727,0.133173,0.010523367,0.015206585,0.06567411,0.006146115,0.024994845,0.0037643437,0.010951067,0.010412952,0.016292986
2302,BLCA,0.00012992031,0.08198434,0.096423864,0.4432586,0.0009923968,0.00033973114,0.0025239387,0.09557192,0.0004401907,0.00034709636,2.866334e-07,0.00014810171,0.0011739137,0.054317504,0.17287965,0.0010879572,0.00054400164,2.1640165e-06,2.5197347e-05,0.0008371342,0.0015732751,0.039934736,4.337212e-05,2.5909e-07,2.0724268e-05,0.0053997217,0.00012992031,0.08198434,0.046906278,0.17260234,0.008837869,0.00033973114,0.009138242,0.26582533,0.009890486,0.008310078,0.007066217,0.0073944344,0.013864237,0.07299321,0.08266123,0.023603199,0.0077530146,0.0070816097,0.0089100925,0.007785547,0.0015732751,0.11617059,4.337212e-05,0.007275332,0.012532551,0.019327493
2303,SARC,0.00787757,0.008272529,0.0992769,0.06020937,0.00730359,0.009048855,0.026512032,0.006946244,0.10001634,0.084823124,0.010864368,0.014167203,0.03706896,0.01053215,0.0045258473,0.048159156,0.03835272,0.040787503,0.14111294,0.11621313,0.010291494,0.011725277,0.03320652,0.028860705,0.03002038,0.013825094,0.00787757,0.008272529,0.07222444,0.0202368,0.011316992,0.009048855,0.022789882,0.012748566,0.055023782,0.06312171,0.015999136,0.014502539,0.038350753,0.01982648,0.010882853,0.024553228,0.02447383,0.050059255,0.21868248,0.18192975,0.010291494,0.018891595,0.03320652,0.032180093,0.010562286,0.012946582
2304,PCPG,0.004069564,0.0041912324,0.041962124,0.025837988,0.0033678992,0.0085199075,0.007838696,0.0059285252,0.14081568,0.19517995,0.019923244,0.0063644834,0.009622838,0.0065980307,0.00044734153,0.024625985,0.0068383003,0.20697454,0.11770375,0.063609965,0.0064564175,0.0033665132,0.05255948,0.012800518,0.019593913,0.0048031104,0.004069564,0.0041912324,0.045098625,0.01979196,0.006960145,0.0085199075,0.015140294,0.00829317,0.09340732,0.034588937,0.008682072,0.006866212,0.009211978,0.008020831,0.006857654,0.0290725,0.009575053,0.29642442,0.23450246,0.043062735,0.0064564175,0.008659943,0.05255948,0.018023584,0.0145266615,0.007436826
2305,STES,0.004017216,0.007713781,0.01546657,0.0014898425,0.0033454355,0.0023796498,0.01236458,0.58559304,0.020523727,0.0029503412,4.359569e-08,0.0051864386,0.028478548,0.115328655,0.041032,0.0041681696,0.002317887,2.2546136e-08,0.00043292702,0.013757719,0.0016114519,0.117937595,0.003862866,4.1982415e-07,0.00013224164,0.0099088475,0.004017216,0.007713781,0.025407815,0.012725508,0.012242379,0.0023796498,0.012398514,0.17263375,0.012381354,0.011797563,0.009907839,0.010709929,0.061100196,0.12576331,0.09096686,0.015457316,0.013059205,0.01000814,0.013845485,0.013446219,0.0016114519,0.3244907,0.003862866,0.010548695,0.010155624,0.011368671
2306,BRCA,0.0011767864,0.0131033445,0.35091326,0.01066658,0.027650362,0.0011718799,0.0049261637,0.12158055,0.022382578,0.028061941,0.0020507865,0.00531857,0.012173465,0.010753189,0.0052250214,0.226707,0.024006652,0.0013638432,0.006717687,0.0476391,0.0031115513,0.056421738,0.003228241,0.0009736587,0.0007382422,0.011937795,0.0011767864,0.0131033445,0.25723127,0.018051049,0.013911281,0.0011718799,0.016830765,0.046083935,0.043169152,0.015729327,0.01070299,0.011636006,0.01638111,0.01851348,0.010810449,0.29278725,0.01818791,0.010688584,0.03317605,0.08977438,0.0031115513,0.019120447,0.003228241,0.011123011,0.010528512,0.013771234
2307,LUSC,0.00019603399,0.0070092008,0.004075787,0.02122561,0.0033837217,0.0031024,0.0051060794,0.0985801,0.00095655833,0.0011935013,3.5495088e-07,0.0006108109,0.029527836,0.029150223,0.44891718,0.0037891942,0.0027621991,4.0770962e-07,0.00026490426,0.0016869579,0.003615141,0.240234,0.00011129061,3.5597507e-06,0.00018029888,0.0943166,0.00019603399,0.0070092008,0.018716726,0.011635433,0.016109776,0.0031024,0.031469204,0.16475125,0.008028856,0.0071553383,0.0057361834,0.006194977,0.026639953,0.025575537,0.12796888,0.013949986,0.00806894,0.005748679,0.008053725,0.0063201184,0.003615141,0.35371992,0.00011129061,0.005905938,0.0057480778,0.1284684
2308,STES,0.000100011195,0.0010781023,0.0032572632,0.0031807655,0.018845886,0.0058042766,0.015164556,0.026586115,0.00029484907,0.00014305217,5.4057807e-09,0.000958675,0.03622695,0.016149836,0.02063507,0.004395365,0.0271979,5.1742823e-08,0.00063110085,0.004439969,0.000646066,0.8076834,0.00056954304,2.8428785e-06,2.986177e-05,0.0059785154,0.000100011195,0.0010781023,0.010588718,0.008052894,0.013965043,0.0058042766,0.006829919,0.020149276,0.0057987077,0.004872128,0.0041428627,0.0064748856,0.03367027,0.081986554,0.023689004,0.013196249,0.0047332817,0.0041518877,0.0058814837,0.0045646005,0.000646066,0.7257037,0.00056954304,0.0042654653,0.0041514537,0.0049336217
2309,BRCA,0.00015381181,0.006320683,0.34308293,0.0049286773,0.011549001,0.0015210949,0.008903442,0.021375118,0.00054784754,0.0005580143,0.13922276,0.013566245,0.0032224513,0.0036608784,0.00079976325,0.17468584,0.033014208,0.012630727,0.06929916,0.08959292,0.001116394,0.00378627,0.00026160394,0.007719945,0.039253205,0.009226977,0.00015381181,0.006320683,0.2684144,0.008944593,0.008203275,0.0015210949,0.013594369,0.018916955,0.009334169,0.008894648,0.07002095,0.008702249,0.0087755695,0.009574893,0.007888583,0.21873792,0.045594342,0.008431322,0.16393527,0.07167702,0.001116394,0.0116229225,0.00026160394,0.00929691,0.010408808,0.009657193
2310,COAD,4.2698304e-07,1.0644839e-05,0.006039462,0.0001940813,0.0492371,1.4825815e-06,2.2826227e-06,1.6567486e-06,2.5922172e-06,3.3268247e-08,2.1430702e-09,1.3776915e-08,5.6281365e-06,1.6086555e-05,3.2454916e-06,1.12075185e-07,1.4277853e-07,5.0847784e-09,7.952836e-07,1.2793956e-07,3.417253e-05,0.7464647,2.827858e-08,4.1642165e-09,6.9368303e-07,0.19798444,4.2698304e-07,1.0644839e-05,0.23842707,0.010211073,0.13889833,1.4825815e-06,0.002964801,0.006704728,0.0034493725,0.0028177358,0.0027440523,0.0025969346,0.0047730138,0.004492984,0.006613166,0.0047439644,0.003067268,0.0024697585,0.0031614103,0.0027152614,3.417253e-05,0.013587713,2.827858e-08,0.0025373204,0.0028965734,0.5400807
2311,BLCA,0.0008687023,0.0060452786,0.0008041845,0.00022627464,0.0075302934,0.0003703845,0.0001092772,0.06367014,0.00041613152,1.5132066e-05,5.4918374e-08,5.3704875e-06,0.0034330157,0.2407586,0.46768597,2.0310526e-05,1.5141424e-05,6.527106e-08,9.019143e-07,6.3633335e-05,0.0014000672,0.1921515,3.3781427e-05,4.3830767e-07,1.6328655e-06,0.014373692,0.0008687023,0.0060452786,0.017011175,0.009663184,0.008512225,0.0003703845,0.009641836,0.05916932,0.009130172,0.008829952,0.0074092722,0.009166692,0.028820496,0.45781934,0.19914599,0.010530381,0.007925782,0.007260073,0.010425648,0.011047544,0.0014000672,0.08590533,3.3781427e-05,0.007765726,0.007471264,0.018630361
2312,SKCM,5.9316067e-06,0.0014623038,1.0518004e-05,0.000110205314,0.00024349573,7.2037483e-06,1.3965013e-06,0.0007827433,7.468056e-07,4.702783e-08,1.6503662e-13,2.7622156e-07,6.2115623e-06,0.0016427648,0.0012369399,9.13423e-09,5.773179e-08,3.024002e-13,1.2553671e-08,1.408215e-05,0.99379873,0.0005728507,1.009387e-08,1.3569316e-11,3.8673127e-09,0.00010350384,5.9316067e-06,0.0014623038,8.9901434e-05,0.00013797668,0.0023051216,7.2037483e-06,4.9833903e-05,0.00032944122,4.7189365e-05,4.45635e-05,3.829488e-05,4.7404388e-05,7.713026e-05,0.0002924358,0.00013164071,5.6232246e-05,5.6637575e-05,3.7523743e-05,4.411146e-05,0.00037091225,0.99379873,0.00043559427,1.009387e-08,4.248917e-05,5.0118288e-05,4.131237e-05
2313,KIPAN,0.009025271,0.040722143,0.03237758,0.101836346,0.0018314365,0.0015389634,0.002171765,0.006972873,0.60976374,0.10787707,3.0164136e-07,3.0843203e-05,0.0020816629,0.010738761,5.868473e-05,0.00015785632,0.0002528247,2.5980023e-06,7.636499e-06,0.0035729888,0.0020907165,0.06249678,0.0018469971,2.6016298e-07,0.00036645608,0.0021774075,0.009025271,0.040722143,0.041566253,0.02314539,0.004930798,0.0015389634,0.011250461,0.024890874,0.50933874,0.18902698,0.0040468792,0.005281412,0.04493463,0.009179875,0.004192719,0.009260169,0.012596665,0.004055695,0.0052678427,0.0047140936,0.0020907165,0.023426928,0.0018469971,0.0041666413,0.0049568173,0.0045459806
2314,SKCM,0.05969401,0.024703626,0.026548976,0.013732192,0.003917344,0.019172337,0.02921176,0.02133658,0.1509051,0.19097829,0.0012206866,0.0072899424,0.031186623,0.019114677,0.0054826783,0.033519253,0.029772745,0.026919922,0.035815164,0.01843862,0.016315294,0.0088622365,0.17809297,0.006220921,0.02642245,0.015125601,0.05969401,0.024703626,0.03630249,0.03477943,0.010853863,0.019172337,0.024468787,0.042566653,0.07343548,0.14078818,0.010155396,0.015365944,0.03867733,0.06450799,0.010879267,0.031977545,0.02655959,0.010177518,0.018249234,0.0449491,0.016315294,0.016973468,0.17809297,0.010320557,0.011389877,0.02864406
2315,THCA,0.0044825994,0.0006222185,0.019981911,0.007628619,0.0076111965,0.0006679888,0.039382808,0.004505066,0.013844344,0.011070949,0.0005721147,0.031466566,0.028952684,0.09471152,0.0018446661,0.008192514,0.0059785563,0.006140512,0.012922626,0.05611005,0.12408785,0.00949114,0.0041919216,0.48081836,0.0010038032,0.023717433,0.0044825994,0.0006222185,0.022823038,0.01243655,0.006286068,0.0006679888,0.010900746,0.0075624916,0.011013501,0.006875529,0.0061378675,0.007926717,0.013241935,0.2304763,0.0061994917,0.012281637,0.01566747,0.0060964306,0.014027998,0.05716361,0.12408785,0.009869529,0.0041919216,0.394849,0.0060029067,0.008108622
2316,STES,8.904537e-05,0.0050143874,0.009444701,0.0011653868,0.18927167,0.00052755064,0.02589169,0.020647695,0.0005250947,0.00032646616,1.985267e-09,0.0026734306,0.02125432,0.065566406,0.07440716,0.028018897,0.014793634,5.15935e-10,0.000126134,0.0016341148,0.0015203852,0.50755554,0.00013778482,2.1197402e-06,9.012279e-05,0.029316284,8.904537e-05,0.0050143874,0.0062810294,0.0041581444,0.008644228,0.00052755064,0.0034331607,0.014122397,0.003236504,0.0031300809,0.0026264717,0.0027731466,0.0058991173,0.011120815,0.011739196,0.006116457,0.0032704992,0.002573583,0.0030254046,0.00426105,0.0015203852,0.8833811,0.00013778482,0.002752829,0.002648447,0.007517161
2317,LAML,9.2150214e-05,0.0001204037,0.0217498,0.02214647,0.00029364435,0.0012821219,0.001960499,8.796974e-05,0.006611304,0.0038729177,0.14025058,0.012862235,0.00014571908,0.00016342432,0.005008759,0.002254183,0.0052294205,0.05024479,0.054871272,0.03215343,0.00042204603,0.0024327391,0.0007251612,0.113746464,0.52023333,0.0010392318,9.2150214e-05,0.0001204037,0.02368622,0.03126382,0.006977146,0.0012821219,0.010651469,0.007818384,0.015566395,0.010966045,0.107328445,0.022990689,0.0074639013,0.007771845,0.020724367,0.013509571,0.011385578,0.040861122,0.03273657,0.039729826,0.00042204603,0.009885665,0.0007251612,0.09129141,0.47747546,0.007274243
2318,UCEC,0.0005357555,0.009260058,0.4250245,0.0025386368,0.016579757,0.0010470097,0.013583416,0.028789015,0.0052889064,0.0042123934,6.7202775e-05,0.006576938,0.02784504,0.021616176,0.0197329,0.2732794,0.014483174,3.45947e-05,0.008864713,0.0060217753,0.0008581907,0.022463325,0.00049609295,0.0008768608,0.001788662,0.08813548,0.0005357555,0.009260058,0.20134713,0.01009672,0.013553863,0.0010470097,0.023308279,0.036356248,0.011787109,0.01642911,0.008792125,0.009252756,0.010753975,0.024064194,0.009072803,0.16465364,0.02371586,0.008615079,0.012068601,0.0129996,0.0008581907,0.013684807,0.00049609295,0.009215106,0.00957391,0.35846195
2319,BRCA,0.0031201704,0.0016625868,0.078919955,0.019135093,0.01155122,0.003421633,0.022013752,0.0033090345,0.08656052,0.24513544,0.014953413,0.007683838,0.026613604,0.008806442,0.001905987,0.05341111,0.017768128,0.1088163,0.08261281,0.042928662,0.014088986,0.0051928717,0.023664061,0.095055714,0.0148681,0.00680052,0.0031201704,0.01072161,0.05348109,0.032374967,0.01155122,0.003421633,0.023998976,0.018048443,0.08319306,0.14596586,0.023996508,0.011522028,0.014231334,0.014824322,0.011414019,0.043644335,0.022124741,0.056810394,0.1314715,0.09095219,0.014088986,0.015613028,0.023664061,0.1005656,0.026037294,0.013162595
2320,KIPAN,0.0042381505,0.0051736454,0.012922062,0.008112392,0.0038310606,0.0014816934,0.0035556827,0.005408373,0.7185933,0.09974222,3.23936e-05,0.00084666174,0.040233433,0.013442578,0.0011929437,0.014574165,0.002579019,0.0004240319,0.0068189558,0.0132560115,0.011028959,0.020647986,0.009817481,0.0004926793,3.0798394e-05,0.0015233288,0.0042381505,0.0051736454,0.0071346113,0.008377695,0.0035275796,0.0014816934,0.004885046,0.004588908,0.8307808,0.022157164,0.002810649,0.003171631,0.01261521,0.009368688,0.0028388682,0.0075914734,0.0038512112,0.0027916743,0.0040650307,0.0108049195,0.011028959,0.014128765,0.009817481,0.0029051362,0.0030786383,0.006786391
2321,GBMLGG,3.7133108e-05,9.939623e-05,0.00041090447,5.6872566e-05,0.00031738795,4.1920444e-05,0.2235398,0.00019793976,1.1560552e-05,2.811153e-05,0.009745919,0.755828,0.00011935126,7.058257e-05,9.2524286e-05,0.0012706813,0.0008287164,0.00010471219,0.000101189384,0.00432082,8.1458355e-05,8.96131e-05,3.9265515e-06,2.8575369e-05,0.00023494796,0.0023378192,3.7133108e-05,9.939623e-05,0.005727439,0.003779349,0.0036209715,4.1920444e-05,0.13963988,0.0038194363,0.0038783634,0.0036957418,0.0070250467,0.76705426,0.003646264,0.0039643636,0.0032776922,0.011520917,0.0041703195,0.003337029,0.005091794,0.007919474,8.1458355e-05,0.008118108,3.9265515e-06,0.0036261925,0.0032981986,0.0035251952
