row_index,truth,h0__ACC,h0__BLCA,h0__BRCA,h0__CESC,h0__COAD,h0__DLBC,h0__GBMLGG,h0__HNSC,h0__KIPAN,h0__KIRC,h0__LAML,h0__LGG,h0__LIHC,h0__LUAD,h0__LUSC,h0__OV,h0__PAAD,h0__PCPG,h0__PRAD,h0__SARC,h0__SKCM,h0__STES,h0__TGCT,h0__THCA,h0__THYM,h0__UCEC,ovr__ACC,ovr__BLCA,ovr__BRCA,ovr__CESC,ovr__COAD,ovr__DLBC,ovr__GBMLGG,ovr__HNSC,ovr__KIPAN,ovr__KIRC,ovr__LAML,ovr__LGG,ovr__LIHC,ovr__LUAD,ovr__LUSC,ovr__OV,ovr__PAAD,ovr__PCPG,ovr__PRAD,ovr__SARC,ovr__SKCM,ovr__STES,ovr__TGCT,ovr__THCA,ovr__THYM,ovr__UCEC
4081,COAD,6.92362e-05,0.00021365304,0.0018355497,0.0006000021,0.009989542,4.1564064e-05,4.716477e-06,7.00115e-06,1.2051278e-05,0.00030521114,8.4074476e-05,1.0586823e-06,3.8098387e-06,7.699308e-05,0.00011802104,3.201681e-06,0.0008783236,2.2136303e-06,0.00011027827,0.00010682965,0.0013261917,0.014922667,0.00043545422,7.839454e-07,4.0167477e-05,0.9688114,7.718997e-21,5.342522e-17,1.0390672e-05,1.9946194e-07,0.00067191396,6.65215e-24,0.0,3.8063304e-34,1.2875398e-29,0.0,0.0,1.1144699e-34,0.0,0.0,0.0,0.0,6.98022e-34,0.0,0.0,5.598728e-15,3.792058e-10,0.9286418,0.0,0.0,3.7950613e-07,0.07067532
4082,LAML,0.000389139,0.00015165943,0.036263064,0.018203864,0.00021835268,0.0014667984,0.023644382,0.0003674393,0.028667571,0.009157029,0.32532784,0.007280319,0.00042500888,0.00017829766,3.923625e-05,0.005984175,0.0012008826,0.07114892,0.08345453,0.01237841,0.00075073686,0.00041160878,0.00094105763,0.06884178,0.30180493,0.0013029452,0.00049149175,0.001097504,0.07275834,0.053647038,0.0009829865,0.0027541195,0.011672077,0.0043626325,0.08628511,0.009664253,0.1779627,0.011879631,0.0013998043,0.0005192384,0.0028341033,0.014519938,0.003479822,0.11739617,0.10101866,0.019181278,0.00208949,0.0049737846,0.0017520091,0.11942671,0.17418554,0.0036655776
4083,PCPG,0.00046362443,0.00020677526,0.0735378,0.0079280455,0.00058357033,0.0020809858,0.0058953473,0.00045519616,0.009602614,0.005293877,0.13854262,0.0018436047,0.0005168856,0.00034120324,5.5886852e-05,0.004606958,0.0034873,0.22985886,0.09972309,0.08179758,0.0014515175,0.00013952219,0.001456972,0.15268008,0.17626141,0.0011886895,0.00061630184,0.0010648089,0.05825499,0.036313247,0.0022038796,0.0055070473,0.012529321,0.0040777135,0.032359622,0.021776414,0.11840891,0.0051600253,0.0019574307,0.0014595047,0.006651825,0.012370391,0.022690205,0.13696943,0.12169927,0.12160369,0.009819266,0.0017903033,0.002502618,0.12881817,0.13019855,0.0031972257
4084,KIPAN,0.00010358099,0.00036369206,0.0015838287,0.0009353705,0.00017617074,0.0003113136,0.0002199967,0.00021374383,0.8298926,0.15211709,5.3722675e-07,0.00019741872,0.0021887117,0.00079689204,0.00044299266,0.0013099646,0.00012901635,1.6992126e-05,0.0047842227,0.00026661452,0.00023038342,0.00046093922,0.00213006,7.50505e-05,8.653248e-05,0.0009662607,0.0007379923,0.004380611,0.025206579,0.0048591876,0.0028075953,0.0022768585,0.0027567644,0.0025295035,0.42460492,0.3616799,1.5306592e-06,0.0028274253,0.012675787,0.008258653,0.014413982,0.023217566,0.00080433243,2.9266736e-05,0.055274516,0.0015650284,0.0030283495,0.01190315,0.016442582,0.0007320235,0.00051201147,0.016473802
4085,CESC,0.0067202547,0.05411307,0.081707016,0.15326436,0.016476393,0.027355209,0.02132167,0.09477955,0.15844004,0.13760388,1.0061702e-05,0.003955619,0.023148365,0.034503877,0.010176539,0.01780698,0.012245765,9.0772344e-05,0.011444473,0.024662528,0.009941321,0.05508982,0.025800357,0.00020770707,0.0027546252,0.016379787,0.0056837443,0.04398794,0.061161302,0.17502749,0.016613442,0.0964797,0.014098853,0.09358979,0.12409141,0.08699592,1.7042091e-06,0.0014130971,0.013067887,0.02513407,0.008613388,0.015033744,0.0020083464,1.1284589e-05,0.009164145,0.024285601,0.008978636,0.09026353,0.07398695,8.483219e-05,0.003962531,0.0062607196
4086,SKCM,0.0037474064,0.012967538,0.09672104,0.038671944,0.03266003,0.011899153,0.018072525,0.0309448,0.14184707,0.08165143,0.00055580377,0.007605105,0.07981943,0.17942452,0.0029808125,0.014449855,0.013784013,0.009669307,0.020002767,0.061786547,0.084520474,0.03772087,0.011833819,0.0017296824,0.0012155499,0.003718469,0.0017140653,0.014438437,0.049437188,0.038017713,0.028570434,0.0057760333,0.023442045,0.037676677,0.10264503,0.033822015,0.0007989206,0.0139065385,0.10870712,0.19485173,0.0010705795,0.016224619,0.010913342,0.013129025,0.033939466,0.10132076,0.10356314,0.048476744,0.01262176,0.002138057,0.00033839373,0.0024601691
4087,OV,0.0066349697,0.0027881102,0.101375446,0.0036996226,0.008733846,0.0018966789,0.07144442,0.0056416793,0.036569607,0.041134182,0.010634006,0.055344902,0.008013005,0.0087055955,0.0019998,0.35573247,0.046527646,0.040041007,0.01569524,0.10944246,0.0013973102,0.0071655386,0.003223061,0.0055251904,0.018945258,0.03168884,0.0076263705,0.0031220461,0.2032039,0.0016045406,0.0066450424,0.00082451646,0.08645879,0.008209471,0.052194815,0.04198129,0.007065746,0.051193926,0.005088859,0.010215804,0.0043834653,0.19151637,0.038671363,0.051932257,0.009480755,0.1492552,0.001635379,0.014501318,0.0026846358,0.0025934707,0.013940259,0.033970498
4088,SKCM,3.5237597e-06,0.00063336256,3.3560882e-05,0.000604568,0.001762746,1.3932677e-05,9.453105e-06,0.0034004105,4.94512e-07,8.069229e-09,2.487172e-12,4.2598836e-07,1.1338317e-05,0.012134611,0.008926331,8.082397e-08,4.86388e-08,1.2008609e-12,4.107426e-09,1.2511023e-06,0.9708403,0.0014807358,2.24884e-08,7.6189596e-11,2.1579312e-12,0.0001427812,4.1759875e-05,0.003796805,0.0006324911,0.0061675934,0.016596127,0.00017720323,4.2145525e-06,0.024620144,2.8970692e-07,6.2023614e-10,1.3606053e-29,1.932437e-06,1.5967447e-05,0.34550074,0.051525116,1.02682645e-08,9.1989144e-10,2.073004e-39,3.8585208e-11,4.0726837e-07,0.49919635,0.051204965,1.3462618e-08,2.711598e-16,4.2102718e-20,0.00051787327
4089,GBMLGG,0.0019105934,0.011385806,0.013178647,0.03306667,0.007041957,0.021794097,0.38457453,0.0077750455,0.015568344,0.02139085,0.0033187834,0.22294338,0.00718795,0.0055207447,0.004709968,0.013037034,0.047176555,0.0058787093,0.017508218,0.092226796,0.005899155,0.01601987,0.01002297,0.001459055,0.006216654,0.023187531,0.0010519504,0.014344759,0.029457854,0.05887384,0.008765501,0.024948116,0.2560421,0.008558336,0.05574031,0.061718725,0.002826306,0.14498065,0.007343115,0.005571614,0.009408982,0.014552312,0.031611837,0.0058953376,0.02869096,0.14167325,0.010433695,0.035904188,0.011778587,0.00055810047,0.00531863,0.023950895
4090,STES,0.0017490524,0.0040745935,0.011496701,0.018681353,0.04896692,0.009646717,0.11132098,0.0104582375,0.008223876,0.0046382095,5.1491156e-07,0.0132357,0.05846154,0.027961083,0.09392394,0.014503951,0.088640034,9.800585e-07,0.010815014,0.013714136,0.012227177,0.39132106,0.020844342,0.00010092243,0.00093165156,0.02406137,0.000720965,0.0013118442,0.020847335,0.020707421,0.059453167,0.006074384,0.17854963,0.004933743,0.011970383,0.007949567,5.8760367e-08,0.070510685,0.047481913,0.03229643,0.10863446,0.010986557,0.08285852,5.6463396e-08,0.008441179,0.020736288,0.0041747997,0.26036292,0.022493746,9.855591e-05,0.0008812356,0.017524136
4091,SKCM,0.00029361225,0.0032432943,0.0001583287,0.0027379594,0.015839309,0.00077988656,0.0012586443,0.012632918,3.821256e-05,3.2343894e-06,2.6417158e-13,2.049753e-06,0.0016373561,0.026097596,0.01027059,6.9021908e-06,3.7289035e-05,2.2206755e-13,1.10565196e-07,1.0661679e-05,0.89293224,0.026532482,1.776956e-06,7.525349e-11,6.4770006e-07,0.0054848175,0.0011612693,0.0022452895,7.752595e-05,0.008572874,0.08028896,0.003971268,0.0023408325,0.035253827,0.00018705949,5.328183e-06,3.2416259e-24,5.0000304e-05,0.0035185039,0.062396593,0.0059839333,2.2584084e-06,2.3163379e-05,5.703986e-24,7.1446465e-10,1.0599406e-06,0.53273314,0.22678523,8.2339227e-07,2.0987012e-11,1.7060097e-06,0.034399364
4092,LGG,0.0025285801,0.0033046259,0.005572074,0.001405616,0.007675775,0.0014708649,0.14284846,0.017247273,0.0017276685,0.0018278924,0.005562597,0.6607377,0.010324686,0.006315299,0.0016141591,0.031348653,0.06933172,0.0007243079,0.0040200306,0.0075264093,0.0015648666,0.007237558,0.0010988781,0.0005465954,0.0005818577,0.005855843,0.0044972748,0.008866211,0.022288961,0.0012635092,0.015688146,0.0018545602,0.25510675,0.0500726,0.0057946434,0.008679725,0.015298024,0.31839496,0.024677256,0.015010636,0.0037193045,0.068389,0.1300043,0.00045293756,0.0069114924,0.0055026254,0.0040178187,0.02358194,0.001593308,0.000459057,0.00041874798,0.0074562193
4093,KIPAN,0.0025752496,0.0051739337,0.05658482,0.042161178,0.0084418245,0.01311123,0.051975887,0.0073721507,0.025159786,0.05644286,0.0422962,0.025444435,0.03227821,0.006746715,0.0015221564,0.03224808,0.020449894,0.044154633,0.2261593,0.11169788,0.0075107263,0.0060862233,0.03593678,0.049131572,0.07337457,0.015963715,0.0019335112,0.006208227,0.08144068,0.06472701,0.010011254,0.07184423,0.059604276,0.0043992894,0.015136554,0.11295142,0.04981201,0.007667898,0.10090795,0.0023197301,0.0022394133,0.025401223,0.013524707,0.015574096,0.10669582,0.08331168,0.0045544975,0.018356618,0.028055409,0.021557778,0.07412856,0.017636267
4094,HNSC,2.0706233e-05,0.00510509,0.00059788045,0.00061042403,0.13289964,1.244959e-05,0.0001968817,0.047461677,2.0317486e-05,1.2226596e-06,1.4583473e-07,3.5897836e-05,0.013660659,0.17784125,0.4816309,0.00023221709,7.982186e-05,9.357474e-09,2.9793938e-07,0.0008093652,0.0008432979,0.12225379,3.2347015e-07,5.344122e-08,1.0684863e-05,0.015674971,4.9910595e-05,0.0057060285,0.00027844036,0.0013741404,0.16856813,5.4375564e-06,0.0006688307,0.06557402,8.4208805e-06,1.1606695e-06,1.5117305e-17,5.71216e-05,0.08188267,0.20951724,0.23611955,0.00031252316,9.2221926e-05,1.2539819e-23,1.6743295e-09,0.0012407182,0.00070904254,0.10198229,2.1858844e-08,5.156704e-18,2.9159373e-05,0.12582284
4095,GBMLGG,0.0029936344,0.029629998,0.050649352,0.042869337,0.03662129,0.004035397,0.032210175,0.0446042,0.013375677,0.007424416,4.1304806e-06,0.0021542904,0.06403894,0.034893785,0.01760011,0.061952446,0.033318378,1.0107397e-05,0.016938318,0.14664929,0.04170592,0.26372162,0.01816826,0.0001685279,0.0027106297,0.031551827,0.00086003175,0.029481914,0.099490814,0.031931285,0.019013649,0.00039441,0.037354648,0.021751551,0.01000005,0.012249661,2.4068095e-06,0.0015941777,0.14596361,0.008296882,0.0058889883,0.033349793,0.010270949,3.6758686e-07,0.026690308,0.18913728,0.048171997,0.1848802,0.021815812,0.00030954526,0.0019502073,0.059149418
4096,CESC,0.005203388,0.0044378266,0.07456314,0.03540496,0.016591078,0.011263031,0.10336967,0.01872693,0.14628533,0.068095125,0.0045406087,0.016233325,0.0496989,0.025202494,0.0054507973,0.046653923,0.06768801,0.016383857,0.101791315,0.07775168,0.009227877,0.023575306,0.020269457,0.013303634,0.0132437665,0.025044553,0.001527577,0.0007202442,0.07816858,0.020985596,0.01752076,0.0020842208,0.1587018,0.031704072,0.06254321,0.029184446,0.008050244,0.022533864,0.032315888,0.039243132,0.007734317,0.0370312,0.08960204,0.016961344,0.130341,0.0784676,0.011562151,0.03900563,0.007962113,0.04372049,0.006585753,0.025742725
4097,BRCA,0.00097233074,0.026642919,0.3661545,0.10003152,0.014979815,0.0027888801,0.038515422,0.026436256,0.01778994,0.01344359,1.1306849e-05,0.002235072,0.018166767,0.041871656,0.0033686848,0.010217913,0.010766276,4.970884e-05,0.0048354347,0.049178977,0.020077461,0.0357448,0.0023063058,0.00037833647,9.667353e-05,0.19293946,0.000501701,0.013578441,0.25997,0.078575276,0.005187346,0.002005037,0.116199486,0.022398623,0.029059345,0.016637838,7.4634577e-06,0.0044935797,0.010550556,0.062228583,0.0010551993,0.00743033,0.008195376,8.805197e-06,0.004833923,0.12202071,0.050488256,0.04192671,0.0017414786,0.0011913572,0.00012154961,0.13959295
4098,UCEC,1.3217565e-05,1.8405489e-06,5.930035e-05,0.00078255124,0.79218614,3.920344e-06,3.2610913e-06,1.503385e-07,0.00010200013,2.9755631e-06,2.846982e-07,2.1261339e-07,2.0275347e-05,5.93226e-06,2.7367632e-05,2.8933468e-06,1.5910366e-06,5.0584326e-08,0.00011841335,4.0683926e-06,6.64944e-05,0.0007381772,3.8040906e-08,3.0858935e-08,3.1755185e-06,0.20585556,6.181376e-10,1.655483e-26,0.00013975862,3.9612673e-06,0.5035857,2.092012e-15,0.0,1.1514507e-31,1.24753315e-11,0.0,0.0,5.803173e-12,0.0,1.0032017e-33,1.2415128e-27,0.0,2.8108175e-30,0.0,0.0,9.333043e-28,1.4614427e-12,0.0017538687,0.0,0.0,2.7210804e-27,0.49451667
4099,THCA,0.0005362873,0.0018617817,0.07244938,0.021358274,0.008795411,0.0020092323,0.077309944,0.010250627,0.013197509,0.01205447,0.010239596,0.023528827,0.07887373,0.011641276,0.0070902174,0.024933463,0.02654034,0.024243498,0.38978344,0.049642723,0.013009133,0.014285579,0.007334827,0.042361036,0.025472624,0.031196792,0.00016901024,0.0011662747,0.07240274,0.014827895,0.0055354126,0.00085778226,0.10735212,0.011715299,0.03536335,0.028580928,0.009079398,0.022850472,0.12288067,0.014035828,0.021096544,0.04060145,0.028703507,0.033591975,0.1956897,0.07160889,0.013942403,0.02872998,0.005817263,0.06822606,0.01653785,0.028637193
4100,KIPAN,0.0028904728,0.04637256,0.05174547,0.030672872,0.03719794,0.002545965,0.01756378,0.13341649,0.19513738,0.090181276,3.7529362e-06,0.001219912,0.061491415,0.07107458,0.012292039,0.043443557,0.004300141,2.0970068e-05,0.0047689737,0.041986547,0.02971166,0.08628374,0.0044820188,7.023185e-05,2.3580093e-05,0.031102635,0.00097053434,0.03449929,0.07029834,0.024029594,0.025057333,0.0009537907,0.034105953,0.16883585,0.12558809,0.14145598,3.3590463e-06,0.000601475,0.032257903,0.0236846,0.0038935977,0.05957532,0.0010985886,7.683056e-06,0.0032712503,0.044926643,0.08412358,0.08240974,0.0019630946,9.236052e-05,1.7526201e-05,0.036278494
4101,THCA,0.00017252124,1.516652e-05,0.0007014436,0.0006008241,0.00023983426,2.1445343e-05,0.00085794146,1.770427e-05,0.00011381409,0.00014388342,0.0037771715,0.0021714505,8.4521955e-05,0.00013354456,2.6783646e-06,8.640553e-05,0.00010265301,0.012511055,0.002721149,0.0006927266,0.0031072355,1.4160982e-05,4.0036284e-05,0.96624,0.005197533,0.0002329971,0.0069920206,0.0009926705,0.023420963,0.013736697,0.013535608,0.0006169799,0.032367934,0.0009442554,0.0052818437,0.0040494134,0.0283816,0.08179315,0.0033172192,0.010762494,0.0014119815,0.0045494777,0.0061920076,0.18518211,0.05482723,0.011733349,0.07971333,0.0023836775,0.0013181609,0.38518143,0.03560894,0.005705411
4102,LUSC,0.0001449004,0.00091275765,0.00014737606,0.000740982,0.0024307373,5.1379026e-05,2.2676018e-05,0.0019265977,0.00010637504,3.9609502e-05,1.0236562e-08,9.279616e-06,0.0004089853,0.09241351,0.8665257,9.3809824e-05,6.472853e-05,1.6602916e-08,2.6095206e-06,0.00050637405,0.0021891347,0.030700931,2.0717684e-05,2.3729502e-08,4.4111803e-06,0.00053642143,0.00042070824,0.0019473238,0.0005211351,0.0028953722,0.016806226,7.740019e-05,4.357617e-06,0.0020686665,9.2530434e-05,0.00010429979,8.74582e-17,5.179988e-05,0.0004064999,0.35069486,0.41754982,0.00022520879,5.9331185e-05,1.5444494e-22,1.0054008e-06,0.002824715,0.01087567,0.19034001,3.7089972e-05,2.7803545e-12,5.53696e-05,0.0019406758
4103,GBMLGG,0.0024420589,0.020703215,0.06331737,0.0040037907,0.033230964,0.0087894015,0.0351246,0.13956295,0.002981818,0.0012574886,0.0018142394,0.027079483,0.007944185,0.012941312,0.015428448,0.26090285,0.24874277,0.00076030707,0.011238632,0.035333317,0.0049504717,0.038897544,0.0015182792,0.0012245732,0.004761293,0.015048666,0.0016319411,0.02688922,0.04586798,0.0017394285,0.05466889,0.009433979,0.05701263,0.21543312,0.008498381,0.0012203346,0.0036433993,0.053408224,0.0050963396,0.011594502,0.0310759,0.21006504,0.10595206,0.0003022348,0.012804848,0.044318635,0.0048518525,0.06793556,0.00073112076,0.00083128415,0.0025192413,0.022473793
4104,KIRC,0.0012280322,0.0025525265,0.06515006,0.038948804,0.0070147184,0.014659952,0.02686326,0.0073395646,0.05651712,0.15000358,0.02689999,0.03005036,0.028289488,0.00839286,0.001228067,0.01764063,0.007459149,0.08339939,0.21550754,0.08859234,0.0066959723,0.005544663,0.01576689,0.036972318,0.03336184,0.023920793,0.00027633097,0.0027693387,0.06417605,0.03913192,0.006832997,0.018714825,0.03854707,0.006674588,0.060984932,0.1832263,0.018269395,0.02459193,0.04892686,0.0067904363,0.0029323434,0.026559174,0.0065634144,0.067226,0.18793572,0.06262999,0.0059169936,0.014699565,0.013657095,0.023552533,0.042408098,0.02600619
4105,THCA,0.00014632923,0.0003622475,0.0017606291,0.003454562,0.0010075178,0.00081859936,0.0013572455,0.0001091828,0.0008599722,0.0008848211,0.0027370094,0.002366399,0.00078421127,0.001143376,0.00032972838,0.0010829669,0.0005287473,0.010005732,0.020794312,0.0028168205,0.010081044,0.00015708902,0.00027147948,0.9296158,0.0055322344,0.0009921129,0.0009785092,0.006851152,0.037789483,0.02852849,0.01137509,0.006909671,0.02321891,0.0016337606,0.018197477,0.014461804,0.015692353,0.025895057,0.0122110415,0.02670779,0.015524847,0.032662332,0.007503923,0.035519484,0.15272865,0.022188058,0.08895383,0.005617033,0.0022135573,0.3796993,0.018125804,0.008812619
4106,KIPAN,0.009191749,0.014133048,0.22141619,0.13632444,0.0035573228,0.006596598,0.017034018,0.05058457,0.118857585,0.05401944,0.0009687956,0.0047038696,0.06875179,0.05792301,0.0046429476,0.008924433,0.028314251,0.0035077317,0.024584603,0.03637589,0.01484012,0.027809191,0.03340093,0.0036228523,0.027567515,0.022347128,0.00489924,0.0094515355,0.11240629,0.14073513,0.0010745556,0.0022558393,0.035957962,0.070143186,0.1409809,0.042683586,0.001562322,0.005061965,0.072849266,0.078910366,0.0051086755,0.009368224,0.03046081,0.0018571874,0.029410094,0.03952421,0.017711017,0.05214124,0.03130312,0.0059565976,0.024998337,0.0331884
4107,BRCA,0.00050665153,0.00051236764,0.019092843,0.007306601,0.0006495135,0.003159922,0.002780697,0.0009821254,0.004860493,0.0045417086,0.2264083,0.0034612108,0.00052900816,0.00077871373,0.00019242596,0.0037897672,0.0042857137,0.11247909,0.08373681,0.03578141,0.00096093916,0.00031186396,0.0016521504,0.2605297,0.21992657,0.0007833934,0.00021782178,0.004204538,0.07614749,0.032571536,0.0030019511,0.009794265,0.038358282,0.01611272,0.027694797,0.01813573,0.13511413,0.0084949965,0.0013616085,0.0046783495,0.010204235,0.023565898,0.03515981,0.09958305,0.10830152,0.09024957,0.0015506076,0.015531304,0.0057873665,0.09910883,0.13390397,0.0011656822
4108,COAD,0.00022910495,0.00062707823,0.0029350708,0.0020993396,0.9046519,0.00063348707,0.014975611,0.0009486995,0.0049410723,0.000613751,1.04168785e-05,0.0010954461,0.0064002555,0.0062435097,0.0007647639,0.0014399256,0.0016465357,5.8549842e-05,0.0011479754,0.0031603978,0.0029895722,0.014821712,0.00043073474,7.132787e-05,4.0526535e-05,0.02702328,0.0010124624,0.0018630659,0.018324688,0.008768638,0.3562368,0.0021995825,0.22501665,0.0033041763,0.03822148,0.0014524951,7.635366e-05,0.010806819,0.024623096,0.0281283,0.0015856273,0.0050921533,0.0050494145,0.000115171875,0.003446406,0.025356978,0.019551512,0.05457034,0.0012163001,0.00047277287,4.5957753e-05,0.16346283
4109,KIRC,0.004922645,0.0010349827,0.0017603437,0.006417883,0.00024622914,0.0022249867,0.00076552836,0.0016474322,0.13164717,0.71255785,0.00018104397,0.0004912918,0.003062853,0.0030139838,0.0017693436,0.0030647598,0.0026290466,0.009176855,0.0075782086,0.003677797,0.0029139814,0.0013126758,0.072671615,0.013214198,0.011505268,0.0005120329,0.011256499,0.003064655,0.008375728,0.0197452,0.0007624394,0.004375483,0.004350436,0.00825411,0.18760727,0.24610315,0.0006381983,0.0024819209,0.015359637,0.015859809,0.022050882,0.017809082,0.012146944,0.04675208,0.044329837,0.0150269745,0.0068629854,0.010176432,0.14239897,0.10680858,0.045873005,0.0015296094
4110,LGG,0.000305386,0.00055888935,0.0009236192,0.00014050801,0.00071546633,2.7282033e-05,0.13518412,0.0012506361,0.00041444003,0.00037623773,0.00051160355,0.83068323,0.0008401222,0.0008047197,0.00027405075,0.008383882,0.0036321492,0.0004515238,0.0011461345,0.006269464,0.00033104827,0.00064864557,8.872544e-05,0.00019789493,0.00044747847,0.005392699,0.0022474027,0.005954454,0.0032748692,0.0004657852,0.0051058447,0.00010920307,0.3310041,0.0047825975,0.0053328867,0.0035391517,0.00037841176,0.4708781,0.0053484724,0.01247666,0.0056426865,0.04989363,0.015551318,0.0015226396,0.0057897097,0.019637626,0.0027071368,0.0047383495,0.0003200259,0.00042009374,0.0010838282,0.041794945
4111,SKCM,8.569536e-06,0.0009455274,8.739873e-05,0.0013884881,0.0020286841,1.3927643e-06,1.0376144e-07,0.0009841385,4.908919e-07,3.6666914e-10,1.0245515e-12,8.021884e-07,1.2772634e-06,0.0048633926,0.0013414592,7.753779e-11,3.140868e-10,2.0157697e-12,6.7663604e-11,3.6736237e-05,0.9817765,0.006278616,1.2741606e-10,2.4725295e-11,5.305389e-09,0.00025641525,6.513525e-05,0.003089994,0.0008949362,0.007890939,0.010361846,2.482885e-06,5.998638e-10,0.0006602638,1.2286814e-07,1.1048967e-11,0.0,2.664059e-06,2.0488719e-07,0.014671104,0.0017935995,3.7552335e-14,3.8176948e-11,0.0,1.5836855e-14,0.00013608993,0.9185789,0.04133523,7.870824e-12,5.1620523e-22,1.6677694e-08,0.00051648775
4112,TGCT,0.0139969345,0.0010515503,0.010256786,0.013167672,0.0020428211,0.016191186,0.008305315,0.0051677004,0.018102296,0.006085694,8.004551e-05,0.00981563,0.070545256,0.027607713,0.0052013835,0.006118951,0.0027240242,3.1641444e-05,0.02936886,0.0156132495,0.013829353,0.016037896,0.7039045,0.0004340355,0.000101876976,0.004217544,0.022602703,0.00077447895,0.045192085,0.021212982,0.0014834144,0.026584722,0.012333298,0.010858893,0.0679629,0.021337435,0.00019141719,0.010258038,0.14215222,0.08750949,0.006437946,0.009742846,0.0022095398,2.712309e-05,0.108318135,0.04142913,0.032847837,0.04690865,0.2765482,0.00042717205,0.00017537156,0.0044740755
4113,KIRC,0.006901743,0.0038056143,0.011123874,0.020138085,0.0052319374,0.0058914856,0.0053007025,0.0041102357,0.10521524,0.429905,0.0012758813,0.004798911,0.031665258,0.0072575626,0.0029020135,0.025685681,0.04185224,0.0117727,0.06595832,0.022246342,0.006176395,0.006232963,0.14334351,0.01623771,0.00989674,0.005073906,0.0055901273,0.0055968785,0.033442475,0.028572988,0.011688265,0.0052272053,0.016627124,0.0056107114,0.1401724,0.20220953,0.0017418656,0.010353273,0.046650745,0.0108979745,0.010812913,0.040201917,0.051405534,0.019712979,0.110248126,0.038374394,0.008536114,0.01977274,0.11535718,0.036761295,0.015364604,0.009070724
4114,GBMLGG,0.00036932316,0.012943648,0.010686214,0.0058573647,0.023404408,0.0012189815,0.37003747,0.0059774383,0.006550134,0.004865895,9.290685e-05,0.03348053,0.004177124,0.0011520127,0.009039362,0.11478483,0.1021448,7.110225e-05,0.0005681952,0.008854382,0.0010701964,0.01670216,0.0058728983,0.00013455078,0.0012077534,0.25873637,0.0002502819,0.019349031,0.024142468,0.011032443,0.06614009,0.000781585,0.21621647,0.006533448,0.03694467,0.016425472,7.803971e-05,0.02359965,0.002176666,0.00095683214,0.017533895,0.1601872,0.11551266,2.0460748e-05,0.0002889299,0.008323146,0.0027192975,0.030535538,0.011467621,0.00015529728,0.0014272984,0.22720155
4115,SARC,0.0030311719,0.001968436,0.091296546,0.010235821,0.0021781707,0.0062831105,0.011088224,0.0045726052,0.13987297,0.08209687,0.027331304,0.011185495,0.018865583,0.00709203,0.00068080134,0.028576333,0.007717498,0.24319603,0.15267076,0.04566641,0.0047471956,0.0046253996,0.018746514,0.031907648,0.040129464,0.004237672,0.0022847336,0.002630344,0.104661435,0.009735475,0.0031153073,0.0036641571,0.016146133,0.007366579,0.13168798,0.10782688,0.022356384,0.02270373,0.038255833,0.008916424,0.0010327608,0.05736532,0.007102112,0.12842645,0.155352,0.032841016,0.00706519,0.022872511,0.020008618,0.047587045,0.03266655,0.0063290847
4116,LGG,0.0012923058,0.0001414553,0.0005508689,0.00012959201,2.3388828e-05,0.00018700828,0.25179216,0.00028520625,0.00012680069,0.0001514657,0.004509113,0.73295605,0.0003755533,0.00029136584,7.3576603e-06,2.8904473e-05,0.00018369332,0.0041224626,0.00030606298,0.0011417888,0.00026200106,0.00012121241,3.3767286e-05,5.4391727e-05,0.00047086723,0.00045509666,0.027391749,0.0022712774,0.005476034,0.0010336896,7.529074e-05,0.0029994273,0.3867099,0.004740724,0.00787794,0.0062964167,0.018326856,0.40426803,0.011484841,0.010730839,0.00011695005,0.00011851496,0.0008637167,0.078073785,0.007974627,0.0073467176,0.0058136987,0.005364942,0.00046570916,0.000103412945,0.002389733,0.0016852282
4117,SARC,0.0014120166,0.0037663407,0.29159185,0.0041198023,0.026236992,0.0030347828,0.03218563,0.045081913,0.008607859,0.0068428908,0.009234832,0.008973779,0.01725007,0.039431278,0.0036470767,0.18728097,0.07515227,0.025040494,0.025059817,0.119113095,0.005839268,0.019415403,0.001557222,0.0040913285,0.0049230033,0.03111007,0.0010162739,0.002755674,0.20130232,0.0015802289,0.019989453,0.0017487783,0.06103107,0.051188327,0.032937717,0.016342647,0.014573469,0.008225765,0.021017073,0.042887367,0.00247958,0.16991092,0.053755056,0.03660958,0.02799661,0.14183891,0.015494201,0.021805033,0.0007849457,0.0042266413,0.0031514422,0.04535086
4118,PRAD,0.0012876824,0.0035151173,0.045319013,0.018396137,0.004424563,0.013139192,0.009450043,0.0014772817,0.073305264,0.062120363,0.10351854,0.006184616,0.0041880617,0.0021428165,0.0010843516,0.037230905,0.032255482,0.10047543,0.14620176,0.06808783,0.0023122248,0.0031885363,0.04714886,0.122634865,0.084292725,0.0066183163,6.370191e-05,0.004353184,0.059790075,0.018881353,0.014277794,0.003741021,0.02473343,0.0020619058,0.061391518,0.056529965,0.114592284,0.012498645,0.004305945,0.0030509927,0.0046010693,0.080856904,0.061437767,0.09373895,0.08435268,0.09203341,0.0038517741,0.018378496,0.046895396,0.07341659,0.046966452,0.013198698
