true_class,true_rank,top1_class,top1_probability,margin,entropy,correct
STES,1,STES,0.7487854618783415,0.6337157424654233,0.9897656699802557,True
UCEC,5,BRCA,0.4165315960793923,0.2942419760192985,2.208364157714567,False
STES,1,STES,0.455206945819379,0.30940446218414697,1.8760300067971092,True
UCEC,1,UCEC,0.3449302486772982,0.17676679176542134,2.24168378844968,True
LIHC,12,KIRC,0.13961566463240144,0.008409038769522093,2.9207649177711654,False
HNSC,1,HNSC,0.3494419829013627,0.1271514473001698,2.062347806139294,True
SARC,1,SARC,0.16415022756937575,0.03924369172944414,2.8793434912554776,True
PAAD,2,OV,0.33354336535459134,0.14234900911331771,2.223879773746636,False
LUSC,1,LUSC,0.2728724801513493,0.08770228998909366,2.201664359129051,True
PRAD,3,PCPG,0.1917888296331096,0.02674052012167652,2.348513247287397,False
SKCM,1,SKCM,0.8818658146556719,0.8337592286531714,0.5734284321797128,True
BRCA,1,BRCA,0.7022636189402904,0.6209755161754531,1.2607423659961676,True
CESC,3,HNSC,0.25849896761172203,0.08914406629266383,2.332211050069823,False
LUSC,4,CESC,0.19034050866707827,0.07404446946854129,2.5988745701445755,False
KIRC,3,KIPAN,0.6715251445206316,0.4806356620717267,1.1153923354191388,False
KIPAN,1,KIPAN,0.20825249352156977,0.061711014489015725,2.5817510875947494,True
BRCA,2,UCEC,0.2562801545864906,0.07335670309457162,2.61213787347741,False
DLBC,1,DLBC,0.9992120756225616,0.9990828907559527,0.008504536306215858,True
BRCA,6,TGCT,0.2629427965868418,0.1102975481404517,2.4662293144419776,False
COAD,1,COAD,0.8633569548911166,0.7963746226306402,0.63858100475627,True
GBMLGG,1,GBMLGG,0.375974702626468,0.060856548968601154,1.8411583574433528,True
TGCT,1,TGCT,0.24795426983833468,0.1273246879045924,2.685575450015842,True
THCA,1,THCA,0.8045605277524904,0.7662539895329035,1.0260081148408091,True
HNSC,1,HNSC,0.5962587597198522,0.4676550479478494,1.5826418033059737,True
HNSC,1,HNSC,0.5192891436586541,0.38824575226947133,1.7309511502510744,True
HNSC,1,HNSC,0.7446164459455504,0.5384647212953091,0.7715134765645091,True
LGG,6,LAML,0.5367125999512257,0.44524218007059374,1.7928144962807628,False
SKCM,1,SKCM,0.9995264848057697,0.9993206112682084,0.004725732556707964,True
GBMLGG,5,PCPG,0.09443338157085594,0.00022446364025857646,2.9490020254055755,False
KIPAN,3,TGCT,0.25325760491506777,0.0461143110704777,2.4412890165030974,False
BRCA,6,HNSC,0.21314671996083245,0.08279079338845988,2.459163653117569,False
SKCM,2,THCA,0.6321943966967841,0.5452132205485517,1.6659824850609666,False
LAML,4,THYM,0.3348457748054805,0.1432397018128438,2.175662399996423,False
GBMLGG,1,GBMLGG,0.5353820861715096,0.15643527933551254,1.1632626779761712,True
LGG,1,LGG,0.6939297833406444,0.4189871860526205,0.7790045056668947,True
SKCM,1,SKCM,0.9988459368063877,0.9983025942513227,0.01067284473480417,True
PRAD,1,PRAD,0.19578720736340605,0.0745564926769765,2.789008320110157,True
STES,2,COAD,0.18406631183205696,0.018332600723752812,2.487115538522549,False
LIHC,1,LIHC,0.34998418232918893,0.2195690468874739,2.197034662527317,True
SKCM,1,SKCM,0.679209048606614,0.6350705838489912,1.4773101346054491,True
SKCM,20,TGCT,0.18911232212745668,0.04093937610132098,2.7153165633679457,False
COAD,1,COAD,0.3655854414393332,0.13792912476466693,1.7495760656537753,True
PCPG,3,PRAD,0.19336451271536312,0.0269040311911469,2.4754277213141793,False
STES,1,STES,0.21943079305488722,0.005762993995307775,2.258993692601462,True
STES,1,STES,0.6305890150162808,0.5145190338201163,1.4052437745570596,True
CESC,11,KIPAN,0.2582793412328635,0.07304377510332441,2.449031207671593,False
CESC,4,LUSC,0.2678134835322594,0.013949603341968486,1.8109195805356508,False
COAD,1,COAD,0.929338433079074,0.9015638519732556,0.37261704645648314,True
SARC,3,PCPG,0.17481712708593272,0.02087856972692481,2.66792548795405,False
SKCM,1,SKCM,0.9176522620248727,0.9040247232865932,0.4876454147587413,True
GBMLGG,1,GBMLGG,0.4075513527641224,0.24094978244174028,2.0752802274244906,True
GBMLGG,9,DLBC,0.15233026405898087,0.0053272843224461686,2.745542710442732,False
PAAD,1,PAAD,0.25013071757679234,0.04417727968711688,2.281023794981014,True
GBMLGG,1,GBMLGG,0.3545261390106719,0.18712635690124085,2.1878643743047412,True
PRAD,3,KIPAN,0.22343097299729064,0.09422222270133596,2.6667255284316616,False
LUSC,2,LUAD,0.5947616803635396,0.2997697943874572,1.0273765083882356,False
BRCA,1,BRCA,0.5067428266679075,0.4479164258106457,2.0925287621755135,True
STES,1,STES,0.3923608144293291,0.1299932327430624,1.89692716119846,True
PRAD,2,PCPG,0.17725978088292435,0.005347251679894471,2.407204602253467,False
THCA,5,THYM,0.3519645266770336,0.2085797476870424,2.0031146200647805,False
ACC,1,ACC,0.8258629259666709,0.7248828178831755,0.7288021997789754,True
LUSC,1,LUSC,0.41843490351960194,0.23831754309573108,1.6989805562705815,True
KIPAN,14,LIHC,0.15572914672426705,0.05453721500859551,2.840592027720184,False
THCA,1,THCA,0.8291271912907145,0.7931794400891821,0.9035525922731104,True
LUSC,1,LUSC,0.43483502441387506,0.3264219520774678,1.9194302128100706,True
STES,22,KIRC,0.1377886358418809,0.016124792089165896,2.932839029543995,False
BRCA,2,PCPG,0.18539757173527147,0.07738794030300536,2.622820534509343,False
PRAD,1,PRAD,0.19262659685386843,0.05695909742444588,2.4981918600028195,True
OV,1,OV,0.17825115833239813,0.0025410949636597013,2.520698052047134,True
LGG,16,TGCT,0.1908490099974477,0.08207195416516347,2.853718792369579,False
LGG,1,LGG,0.40409649632136524,0.040415914080490556,1.7025379240945586,True
OV,3,PAAD,0.17615607862275087,0.03149543788674683,2.5582855279664534,False
GBMLGG,2,LGG,0.5028713498029377,0.17974338480540925,1.408033874270722,False
GBMLGG,2,LGG,0.6532363865443219,0.3837104670299325,1.0006471209640495,False
BRCA,1,BRCA,0.2934957368732697,0.13661051830240026,2.3523722582044644,True
KIPAN,1,KIPAN,0.44385252515630347,0.2781160879301263,2.0870442330035726,True
BRCA,1,BRCA,0.6913083828652793,0.6011073916185371,1.3849084067935606,True
SARC,1,SARC,0.1356761634241695,0.03234861861932327,2.9495698116399156,True
BLCA,4,HNSC,0.37901008257766156,0.16373829396558656,1.7513723216137065,False
GBMLGG,5,STES,0.11119857456348504,0.0033053681331346035,2.9523399813954745,False
STES,1,STES,0.6056907501186811,0.38260358424664564,1.2880590162807644,True
STES,2,HNSC,0.4056715762630316,0.26519741741493236,2.147108985009012,False
UCEC,1,UCEC,0.4399312778136412,0.22689718232563005,1.983433980175948,True
CESC,9,PCPG,0.34153963234878076,0.22942070144740961,2.402415383294736,False
LGG,1,LGG,0.7302552250407399,0.4928359902269004,0.7446090889177551,True
LUSC,2,LUAD,0.4682479410838229,0.12443815818619208,1.2923782966647923,False
GBMLGG,1,GBMLGG,0.26370206045472433,0.16025916970843873,2.652031060745819,True
CESC,1,CESC,0.5285261736798073,0.4344672675180655,1.8002879957353712,True
UCEC,1,UCEC,0.5307069106834396,0.3137576597795594,1.3617344163150018,True
BRCA,3,PCPG,0.1482627069656817,0.007567898076420443,2.692070446663674,False
LIHC,3,BRCA,0.1611044721793619,0.01768113691258505,2.6602675930826627,False
CESC,1,CESC,0.41983654221506866,0.2630115506024324,2.0224540156135493,True
COAD,1,COAD,0.9068267651841124,0.8821790292920153,0.5406394699457768,True
BRCA,3,OV,0.3354781764886576,0.19905900633029397,2.3979542251338413,False
UCEC,2,BLCA,0.5751127078101043,0.3218969147800433,1.2704488074639544,False
KIPAN,1,KIPAN,0.7068387620805354,0.48795196211318437,0.9816391660617161,True
CESC,6,PRAD,0.10804138010157083,0.006387613963596328,2.96838813663444,False
LUSC,1,LUSC,0.5264086450227023,0.42714327214020353,1.758393130731869,True
PCPG,3,LAML,0.28528969357188944,0.15013780599041354,2.2927111431736913,False
BRCA,7,KIRC,0.19780497345626938,0.06003761319635831,2.5573196147778887,False
SARC,2,PRAD,0.16312075660116016,0.06172079225829066,2.8736908543388924,False
SKCM,1,SKCM,0.778793990380568,0.7312254605504216,1.0540629275003404,True
THCA,1,THCA,0.5651487682432865,0.49593009574556796,1.9511682560609802,True
THCA,1,THCA,0.8044999809544389,0.7766409116455602,1.027989342384642,True
LGG,7,THCA,0.9272513909475187,0.9072068693263481,0.40478671674598554,False
SKCM,1,SKCM,0.9283796144597414,0.9054367710700948,0.39535260759687363,True
THYM,1,THYM,0.5293989698264331,0.3612675612693449,1.5185777561627403,True
ACC,1,ACC,0.9984346147397847,0.9978564614367369,0.015047133292678906,True
BRCA,1,BRCA,0.3517143239420684,0.26932586820043436,2.404886166449841,True
HNSC,4,LUSC,0.7705964802877576,0.651672510916937,0.8624179261172051,False
BRCA,1,BRCA,0.2770011595342705,0.16604638824304918,2.574321961373284,True
SKCM,18,PRAD,0.16335408134741627,0.0350562775626847,2.8964911135743243,False
STES,2,COAD,0.5904764214908639,0.4251699516583878,1.4734151654176502,False
KIRC,1,KIRC,0.38059165923710186,0.05046424249775289,1.8372774660015205,True
KIRC,1,KIRC,0.8376957004582651,0.688036663824716,0.5194375779901018,True
UCEC,1,UCEC,0.7313194096966464,0.6797126403474317,1.2932333833478753,True
CESC,3,BRCA,0.35204339322484146,0.21499021531540147,2.4155453050855087,False
KIPAN,1,KIPAN,0.27703273447935217,0.1614921399846359,2.654081746398067,True
HNSC,1,HNSC,0.39958392842659135,0.2161351265969376,2.06419775305873,True
SARC,7,THYM,0.15611904952028427,0.012696324642343243,2.5248880016326316,False
GBMLGG,2,LGG,0.743530981689562,0.5687386918240105,0.9130553098922373,False
LGG,1,LGG,0.20222546108428388,0.09879998837439347,2.807256661954381,True
LGG,1,LGG,0.6117155300528297,0.36491496851493327,1.3030644938387532,True
THCA,1,THCA,0.8050508228748239,0.7589837389904462,1.010021435038143,True
OV,13,LAML,0.14747504215774984,0.003209203659227805,2.6531640012067417,False
SARC,2,OV,0.3276583778557156,0.22070018980596362,2.4384353969516432,False
KIRC,1,KIRC,0.571420167440122,0.2465236673970947,1.2057633019689469,True
PRAD,5,BRCA,0.1604338261412374,0.007373079533953747,2.744555456653871,False
LUAD,4,STES,0.7020240866794064,0.559599861214436,1.0148593471213119,False
SARC,1,SARC,0.28591436220916405,0.19114101727086844,2.686267970148504,True
KIPAN,1,KIPAN,0.5857196015883952,0.3164389196816376,1.3466037203467314,True
BRCA,1,BRCA,0.512595903708296,0.4154846838035717,1.9959087901439525,True
UCEC,3,BRCA,0.26651211726814744,0.08862684385700018,2.276776495307453,False
GBMLGG,2,LGG,0.6297499283210902,0.28919394636805223,0.8264185939328238,False
OV,2,LUSC,0.28503603807451017,0.0035081503417374593,2.0880673769942835,False
LUSC,1,LUSC,0.6576858122237469,0.5429386835521374,1.2974751126273605,True
SARC,3,CESC,0.22766029218549166,0.08699537578196909,2.5517817095978246,False
LUAD,13,SARC,0.2631796349279061,0.03863084387984356,2.32587453467929,False
SARC,1,SARC,0.15992863071598015,0.020692990634591957,2.877752678037893,True
KIRC,8,TGCT,0.19798226455110918,0.09053923779888697,2.792112711001566,False
COAD,5,PAAD,0.6034229591657334,0.5329046495121069,1.7353850604114451,False
BRCA,1,BRCA,0.24143684202682128,0.11264120178700948,2.7109213873359392,True
COAD,1,COAD,0.9105719949246998,0.8623274115735615,0.4652188132623124,True
CESC,1,CESC,0.15134785498530778,0.010466977559111468,2.8045225826522184,True
KIRC,20,SARC,0.1345070021276962,0.03372769473558626,2.926609762106273,False
BRCA,1,BRCA,0.2799784084864057,0.048362252363018526,2.263464938640719,True
STES,1,STES,0.4312187619875707,0.2932453485102395,1.9456653010476541,True
BRCA,1,BRCA,0.2970731428422833,0.11285620441574418,2.2175450208745597,True
LGG,1,LGG,0.6882017001859277,0.4480209036890185,0.9939543494127218,True
BRCA,2,OV,0.2613186743457108,0.11974896065385163,2.5141917058335888,False
TGCT,1,TGCT,0.26893717063075734,0.16016810394831382,2.661667649225137,True
COAD,1,COAD,0.7809791163981671,0.692519510700022,0.8531924757821526,True
LAML,3,PCPG,0.18886762158914636,0.05292514605949056,2.475252145581744,False
KIPAN,1,KIPAN,0.3815690239028525,0.04945060558959902,1.9088931635145239,True
KIRC,1,KIRC,0.2481146241098554,0.10809622423099888,2.610396293548377,True
SARC,5,PRAD,0.2135867953407491,0.0895612785942093,2.5968860527911857,False
KIRC,8,BRCA,0.14584422050388623,0.02751018095408024,2.8402558549300547,False
BRCA,6,SARC,0.18836283423926264,0.07560526475319361,2.8146110411034484,False
STES,6,COAD,0.13460195371671382,0.008790090880689438,2.830122464881116,False
TGCT,5,SARC,0.16408978444524192,0.02003355511311805,2.7867372800932375,False
UCEC,1,UCEC,0.19012833070998267,0.0043770373856119316,2.672245885385965,True
KIPAN,2,KIRC,0.37469340315675365,0.010036110332842685,1.7563554365486194,False
BRCA,1,BRCA,0.6516546764144334,0.5861400521741214,1.5361443887221058,True
SKCM,1,SKCM,0.9876118113127504,0.9818290062736499,0.085208991019525,True
TGCT,1,TGCT,0.26641003162697874,0.056716488653782315,2.498283143359937,True
STES,6,OV,0.17087762047687424,0.0515211343685775,2.7954641075320974,False
KIRC,1,KIRC,0.8016679581092223,0.6339775830167639,0.6648102282953758,True
LAML,2,THYM,0.25199041506119496,0.08973291778244649,2.347391219081514,False
BRCA,1,BRCA,0.8000414066944973,0.7258320902693459,0.8628872616579708,True
LGG,1,LGG,0.5477892350081017,0.19752632106262635,1.170218277251409,True
STES,2,COAD,0.5802065804623292,0.19286213571789124,0.8384062774674933,False
HNSC,3,LUAD,0.7687256459808505,0.7114708239982147,0.964640424017057,False
PCPG,4,THYM,0.5347016919658176,0.33302860641605325,1.4695847261221497,False
PCPG,9,LAML,0.1736003645101641,0.0008089393552465907,2.5037618885266424,False
BRCA,1,BRCA,0.8485719955974772,0.8247787886813783,0.8367612288770134,True
PAAD,13,THYM,0.20129060183082223,0.06457680761492995,2.50717616298233,False
BRCA,1,BRCA,0.44434169326058853,0.266221656784888,2.058353450544354,True
GBMLGG,12,PRAD,0.15257465020674488,0.04659894313830888,2.8745946200501056,False
KIPAN,3,UCEC,0.1885201035174354,0.0500997751484627,2.7381272471051017,False
PRAD,1,PRAD,0.21457721516489628,0.12262668694857358,2.7637531147855157,True
BRCA,1,BRCA,0.7776939094881716,0.7312706990242289,1.1371676395455081,True
PRAD,5,LIHC,0.3890053949595672,0.29913951679976875,2.3998475611963097,False
BRCA,1,BRCA,0.6910849015686096,0.5985871754525642,1.4117566860397242,True
BRCA,7,UCEC,0.29540747940581835,0.08318917604367149,2.2999985888061496,False
STES,1,STES,0.8226807976717815,0.6495066469393134,0.4928682079066353,True
PRAD,1,PRAD,0.179630153003215,0.041131781285494384,2.506059370109241,True
HNSC,2,OV,0.23398935050997613,0.07336731956277151,2.4812634634156465,False
GBMLGG,2,LGG,0.534287295721871,0.22640381643204405,1.3686545063199036,False
GBMLGG,4,TGCT,0.16323485058073356,0.08346752372734798,2.981945556805196,False
LUSC,1,LUSC,0.7284202326957258,0.5988653736750993,1.0999355171243284,True
PRAD,1,PRAD,0.20281866601540835,0.06449104501669078,2.756443693734916,True
LGG,1,LGG,0.7474184130966655,0.5225956028880998,0.7306695781281943,True
PCPG,3,LAML,0.271766280596849,0.0603050386466209,2.0715935589456844,False
KIRC,17,OV,0.2189129070227639,0.07730715680326625,2.467217617525121,False
HNSC,1,HNSC,0.27230888694474786,0.0961561355169864,2.312237555215413,True
BRCA,4,UCEC,0.29845593796284264,0.04932014385773048,2.3161374255352096,False
COAD,2,PAAD,0.21087191769428035,0.1346313342698815,2.8281372168234067,False
LAML,1,LAML,0.6829107681821373,0.6061478645493971,1.3824681333075826,True
LGG,3,SARC,0.2457799747036632,0.03413794913289031,2.337162612517771,False
THCA,8,PRAD,0.18930887256960852,0.0470687873163628,2.8408911212766417,False
LAML,8,THCA,0.09803594777967459,0.003964431033518165,2.9082380278440523,False
UCEC,1,UCEC,0.6751065309906232,0.47417675349891314,1.104416321193186,True
PRAD,1,PRAD,0.15748581081240176,0.014118641427540546,2.663995906470425,True
ACC,1,ACC,0.47192786918402435,0.41251533539528645,2.255274376422225,True
KIRC,11,PCPG,0.16691962468111832,0.005500673949012491,2.4579475692256327,False
GBMLGG,2,LGG,0.6057641508306929,0.24369279141041478,0.8556825910795336,False
SKCM,1,SKCM,0.8659137913905175,0.7887289689038327,0.5467506282388791,True
LUSC,2,LUAD,0.4699392170970039,0.1629920252574562,1.3608402839725613,False
LGG,1,LGG,0.7213083110912717,0.5006998354382561,0.8704138094119136,True
BRCA,1,BRCA,0.6923611772229683,0.6339469451351563,1.3839993820615886,True
GBMLGG,1,GBMLGG,0.2645866582097485,0.14862420461824233,2.628866376109027,True
PAAD,1,PAAD,0.2001778312939731,0.036296099035623364,2.5927866464349645,True
COAD,1,COAD,0.7648187358057317,0.690208014174836,1.0732564947564747,True
KIPAN,2,LIHC,0.18927779419147117,0.07751356656927308,2.7997722409232186,False
COAD,1,COAD,0.7672304593500958,0.6921758593286024,1.0717417662459914,True
LUAD,1,LUAD,0.7636029298860219,0.6227899336166658,0.8788977237735754,True
HNSC,1,HNSC,0.2311439483618785,0.0450948023798107,2.435111701916883,True
PRAD,4,PCPG,0.2561026898239731,0.09047848729541905,2.3806074726170716,False
LGG,1,LGG,0.5966783389948267,0.3082604822020519,1.2272148084488672,True
THCA,4,PCPG,0.27031778253412336,0.10154356792816333,2.14437304208315,False
SKCM,1,SKCM,0.4954772521011617,0.40223927407152643,1.9426933008005196,True
BRCA,3,OV,0.23672806791110418,0.1336578721996452,2.5454288993444067,False
STES,1,STES,0.9399659077146998,0.8988872133770737,0.2866289832987463,True
HNSC,7,CESC,0.3411626965135928,0.10521170957492718,1.8255394708089459,False
GBMLGG,2,LGG,0.6423959686705735,0.35511857020498583,0.988004075448743,False
PCPG,1,PCPG,0.24567407355314255,0.09071862302697811,2.3779594070012666,True
LGG,1,LGG,0.5338710166576373,0.14167291499520146,1.114592742964526,True
BRCA,1,BRCA,0.4134490877595433,0.34336226937874886,2.3797370029807574,True
COAD,1,COAD,0.7308079234036147,0.6547488552533186,1.2330817665562628,True
KIRC,3,BRCA,0.4234074024783917,0.2993135740961535,2.207621427551203,False
STES,2,GBMLGG,0.23136966495231764,0.05586962898067305,2.2829799294547337,False
THCA,5,PCPG,0.16000765887104632,0.011129334795063922,2.5035435565435034,False
DLBC,1,DLBC,0.6608232883103943,0.588691907573522,1.460100701801423,True
LUAD,4,STES,0.4504562830979505,0.3224693392383835,1.9478359726337962,False
THCA,1,THCA,0.8111611223357916,0.7787910272690479,0.9903564570569339,True
PRAD,5,PCPG,0.2892869930687518,0.0916022335544614,2.222096906060061,False
THCA,1,THCA,0.8435516545111093,0.8115987772025187,0.8602035226855654,True
GBMLGG,2,LGG,0.5325119888063969,0.3688032933289034,1.5470719271654365,False
LUSC,1,LUSC,0.5331536586821568,0.37824486588885264,1.5983197262363518,True
KIPAN,1,KIPAN,0.5476708139209581,0.19643439863593354,1.2038966905392876,True
KIRC,1,KIRC,0.37362208567434707,0.22027128435083237,2.308504183107062,True
LAML,1,LAML,0.4035735833911163,0.2177332238910708,1.7958345477045927,True
KIPAN,1,KIPAN,0.7654376322571848,0.5516320546334664,0.6727424646242056,True
GBMLGG,1,GBMLGG,0.39551770991557816,0.018806250465091878,1.53031847468055,True
HNSC,4,SKCM,0.8942329500433347,0.8035866781307195,0.40041756426067365,False
OV,2,LUAD,0.1830240041201158,0.022914944215900207,2.438397654045487,False
THCA,1,THCA,0.8665107476905468,0.8439367700122803,0.7368719871312855,True
THCA,1,THCA,0.8961880611532214,0.8769398218686606,0.6194373989031497,True
GBMLGG,13,BRCA,0.11472346828481311,0.032286761642649556,2.970964755571429,False
PAAD,2,OV,0.22018595888297451,0.05743217689567834,2.4755125715696495,False
GBMLGG,12,BRCA,0.09320942624987974,0.001298002942212037,3.007726445607664,False
THCA,1,THCA,0.928148391561174,0.9102919989306226,0.4289043602829716,True
GBMLGG,2,LGG,0.6045347381962533,0.362896348792255,1.3543559278677224,False
SKCM,1,SKCM,0.7679493632654621,0.6940292976141168,0.9948497015260264,True
LGG,4,GBMLGG,0.3745370712827589,0.2746799892941306,2.4759528194134983,False
BLCA,2,CESC,0.5809530624285234,0.4550251967395209,1.4949209312734038,False
KIPAN,2,THYM,0.14403420787328533,0.00731997197018916,2.6852788494400057,False
CESC,1,CESC,0.20699645893016458,0.012270524400750188,2.655438844891889,True
LIHC,3,KIPAN,0.3509696826998639,0.08373254077001174,2.1235254860186132,False
GBMLGG,12,LAML,0.16777292069863164,0.008419752209249898,2.441323201106636,False
KIRC,1,KIRC,0.8358772360762259,0.7045789275034104,0.6139812358346369,True
OV,2,PAAD,0.23928983987054592,0.06287041040447142,2.4562360704877957,False
BRCA,4,SARC,0.1406650510134245,0.022027708072029403,2.8740398552231334,False
SKCM,1,SKCM,0.8461732288263751,0.7948815432664521,0.7395580796637633,True
PRAD,1,PRAD,0.2441877227219738,0.07060831447514437,2.631807407815182,True
SARC,4,OV,0.3237177330397289,0.1410715684902719,2.364986491072262,False
OV,1,OV,0.2569333617405501,0.0055441558457867135,2.351840455754114,True
KIPAN,1,KIPAN,0.5555767783071445,0.39867232580110296,1.7119979890905854,True
OV,3,LUSC,0.3018021284424976,0.11947217579266478,2.2380238129357526,False
KIRC,1,KIRC,0.7484408816002759,0.5401817703810534,0.7931388925092454,True
SARC,2,OV,0.19612602378917673,0.06737806239458602,2.726671960989657,False
SKCM,1,SKCM,0.9370302787241727,0.9162607547592383,0.3543175420721096,True
THCA,12,KIPAN,0.1347375290801282,0.021366632328133864,2.8389647781269916,False
PAAD,1,PAAD,0.43518850366907574,0.3341737337971421,2.20907308854522,True
SKCM,1,SKCM,0.6726119898437896,0.5793280183877507,1.4633107224503723,True
LUAD,1,LUAD,0.7059902684917043,0.6431954754600107,1.2628592147465993,True
HNSC,1,HNSC,0.386168606256392,0.2873074541670856,2.247154733054893,True
BRCA,6,THYM,0.18808465423133655,0.0661013322726625,2.693478280473351,False
OV,2,BRCA,0.46309992602275174,0.28663317816628,1.9903762547591233,False
LUAD,3,LUSC,0.49938139746895444,0.28589932649170524,1.6223461475753647,False
STES,1,STES,0.8238329147113913,0.7705338051307904,0.8655508364253858,True
PAAD,3,OV,0.36252518641488646,0.2257347984831944,2.314609824884198,False
THCA,1,THCA,0.6407278879171779,0.5771490040356885,1.7076524289557085,True
OV,1,OV,0.4837783866415361,0.4137651306815922,2.137647794574848,True
DLBC,1,DLBC,0.23525347658370885,0.025744543401801545,2.2487452343210204,True
COAD,11,STES,0.1819359130511286,0.030164434136342094,2.6840598299991436,False
GBMLGG,2,LGG,0.7166967252646883,0.4824249008766382,0.8469608776717604,False
PAAD,1,PAAD,0.34158588680537105,0.21130948526357785,2.4856046931128404,True
SKCM,1,SKCM,0.9999467308875392,0.9999239104199675,0.000667131088305311,True
LAML,1,LAML,0.4305693652948246,0.2891497709880736,1.8990637071245164,True
LUSC,1,LUSC,0.6762354737223284,0.4700697531358439,1.0338210263652443,True
PRAD,1,PRAD,0.3983656431920972,0.3292139740431184,2.4314989615518523,True
HNSC,1,HNSC,0.8451068024391182,0.7918145676272973,0.7102815280346053,True
PCPG,2,PRAD,0.20394754207710986,0.027826847403317756,2.5425819650911428,False
BRCA,3,HNSC,0.20340850308215563,0.013239829345158494,2.3919287919689487,False
OV,1,OV,0.2084660507763181,0.08320201844272837,2.695677071010404,True
CESC,9,LAML,0.3130726090063577,0.14177384251675934,2.106139987133344,False
KIPAN,6,PRAD,0.21021230435837934,0.10020021274861908,2.775802618564037,False
BRCA,2,PRAD,0.20739530616026078,0.10340569462056616,2.825241462897983,False
TGCT,1,TGCT,0.4639066084117017,0.3867700334931951,2.178744688950849,True
SKCM,1,SKCM,0.6052461177650063,0.5305243205613945,1.6568143925505876,True
STES,1,STES,0.23690322700115818,0.12190611232599559,2.6500869130944924,True
KIPAN,1,KIPAN,0.768488109100603,0.5784452110444771,0.7669885505922046,True
BLCA,1,BLCA,0.6473504147000564,0.45701739567484134,1.2402975566942869,True
BRCA,1,BRCA,0.8070249726773363,0.7642696505447979,1.017983885181479,True
CESC,7,SARC,0.1535319106333116,0.08482781888499849,2.966125288173831,False
UCEC,1,UCEC,0.6709257302737635,0.5037187887722132,1.1855189296095272,True
SARC,6,GBMLGG,0.2361592543740437,0.009418875147880396,2.465213860836454,False
KIPAN,1,KIPAN,0.223523976864672,0.01674959081859112,2.555303816554653,True
PRAD,1,PRAD,0.18570154050185977,0.03681980494804077,2.678780685471085,True
THCA,1,THCA,0.25247220718492386,0.09640660321958186,2.357740796299688,True
KIRC,13,GBMLGG,0.15718077920511417,0.024009139563653442,2.5534819091129406,False
PRAD,1,PRAD,0.18825410512312019,0.013604803945355237,2.683276608419203,True
KIRC,1,KIRC,0.28359697101014164,0.21028961113106717,2.74184186461225,True
LAML,1,LAML,0.9707933801406644,0.9630868729377396,0.19938928562020783,True
LIHC,4,LUSC,0.28669994773915225,0.08763447313556358,2.272632495989552,False
KIPAN,1,KIPAN,0.8466628547440131,0.7360871965135192,0.6284953438931301,True
THYM,1,THYM,0.5293989698264331,0.3612675612693449,1.5185777561627403,True
HNSC,6,OV,0.2657326601529657,0.025100244594717658,2.306125498521785,False
LUSC,1,LUSC,0.4347477144252339,0.2305560955179698,1.9305413499714421,True
LIHC,3,HNSC,0.19260920925717015,0.028444705697381806,2.5596028106948503,False
LAML,12,PRAD,0.14132678119321548,0.009569139033760193,2.847484064361876,False
THCA,1,THCA,0.9390118656640041,0.9228281800667564,0.37206856544075695,True
PRAD,3,THYM,0.3626198096519244,0.23012786219803943,2.1825622450812636,False
THCA,3,THYM,0.471051004341506,0.25934736256238977,1.5862568707162252,False
CESC,2,HNSC,0.24397800947021145,0.09055030377178716,2.391180273665835,False
STES,1,STES,0.20264810242002332,0.04042692763438399,2.5526328547156805,True
LUSC,2,HNSC,0.29690185831653465,0.04925017165411896,1.7123382980687325,False
TGCT,1,TGCT,0.290452678420494,0.14110555691885768,2.545829519919288,True
PAAD,1,PAAD,0.2975296460744949,0.15882306241887859,2.4281352449572386,True
THYM,8,BRCA,0.1814444651846359,0.051201715803137565,2.644529621701305,False
LUSC,1,LUSC,0.8413047594048095,0.757724920217635,0.6604060883523276,True
OV,7,PCPG,0.11556039259779666,0.002816855969418053,2.7952549143078347,False
SARC,1,SARC,0.12862833413281094,0.018041693472285236,2.9155236378852836,True
OV,21,PRAD,0.1604860833169537,0.0469512406543528,2.903305461259197,False
TGCT,2,CESC,0.29641994102380387,0.12693601533416252,2.51945143558759,False
LAML,1,LAML,0.15649983086448846,0.0045018791575908434,2.6176260728855736,True
BRCA,6,GBMLGG,0.1515126109747129,0.013324499397826844,2.77270497138039,False
KIPAN,1,KIPAN,0.18461812864986551,0.018850415773883883,2.694506463985701,True
SARC,1,SARC,0.30117954422462173,0.2231172218152151,2.717473822019131,True
PAAD,3,OV,0.2649166579543041,0.13105916954805633,2.5434341631764887,False
KIRC,4,PRAD,0.10803911562807712,0.018041037812762686,3.031084182089707,False
KIRC,1,KIRC,0.6362546981724474,0.32274807931481364,0.9318427191670511,True
SARC,5,LIHC,0.14818969824375589,0.03394571796079045,2.8208907147952114,False
SARC,2,PRAD,0.15893629163701778,0.005400061597302441,2.8178255760488304,False
DLBC,1,DLBC,0.5261044945178619,0.4298597374614735,1.863305662231689,True
LGG,1,LGG,0.5913234750468074,0.30409493020847517,1.143411222924605,True
BRCA,1,BRCA,0.9635468215278871,0.9581008611623649,0.25741035441392635,True
SKCM,1,SKCM,0.6511808988025055,0.5886767064468156,1.5987026357314167,True
