true_class,eb_ACC,eb_BLCA,eb_BRCA,eb_CESC,eb_COAD,eb_DLBC,eb_GBMLGG,eb_HNSC,eb_KIPAN,eb_KIRC,eb_LAML,eb_LGG,eb_LIHC,eb_LUAD,eb_LUSC,eb_OV,eb_PAAD,eb_PCPG,eb_PRAD,eb_SARC,eb_SKCM,eb_STES,eb_TGCT,eb_THCA,eb_THYM,eb_UCEC
UCEC,0.0006154372904934435,0.01153404281092634,0.01566249153137118,0.025699282409289557,0.009492649823926457,0.0015273414523976681,0.055076268308033284,0.021274356456470155,0.0007549659450156026,0.0003435580920814677,1.7746656293531904e-07,0.0003284167076682032,0.010830953862318176,0.001900640458182963,0.01049923165795774,0.00022894953451404394,0.000452548591661419,3.7615203545117116e-07,7.669225044952819e-06,0.00016590024683270672,0.0013622312290532924,0.04885402759787106,0.0008654245291349487,1.665898843872373e-06,2.2205388474552008e-06,0.7825191721834657
TGCT,0.002301195465243684,0.002138647773818072,0.006306433753582692,0.020286396689589932,0.0010948063866327482,0.008143156985165772,0.0028616509701701737,0.02745847663869083,0.021792326706657563,0.007959977005699732,0.0003625798078118824,0.0018756250422288041,0.01934006116970548,0.007211265813139495,0.014773771562806902,0.011841631811873024,0.01589189512411934,0.0006605434059270331,0.014640181717800656,0.01272066809806668,0.0036654689866088136,0.009019139464555409,0.7807015389851911,0.0017548394859828744,0.0006275972868902929,0.004570123862041046
HNSC,0.0007367932521799933,0.006905458231737908,0.05979706199648535,0.0057254236643410165,0.03301065333805616,0.001131892991302043,0.003273818561234027,0.1656719703383851,0.0015499275959967795,0.0010983062404599762,1.2989815921246106e-05,0.0004905862030764534,0.022423846094619112,0.07873357638432021,0.054250484858353834,0.014484603532385445,0.007077027403528676,3.6724813076081193e-06,0.0007906126944187426,0.013408549730898422,0.014526187084317407,0.49426211688974103,0.001148866694052143,3.243372986735757e-05,2.8884734290345277e-05,0.01942425545872363
GBMLGG,0.0029974723062099304,0.007345248208864021,0.038517712128111024,0.09335130854346554,0.018049673443838787,0.005508642906463135,0.02241623132816339,0.03867250538489154,0.011701979243404501,0.00753670856537924,0.00016275005455943192,0.00828280921321435,0.08661687800155315,0.22454401023684636,0.09066410773854504,0.0063394599121940984,0.023348893110290397,0.0011219252651849406,0.015436164466243175,0.03861251703742483,0.05841449805525052,0.10284975537342353,0.026236592756979864,0.001776782264685085,0.0010882735550051385,0.06840710089980898
LUSC,0.018772881556042804,0.006776921479239142,0.0011065235640246045,0.0024092064804810383,0.001591947169135885,0.0003178631900042048,9.23467818408633e-06,0.022742910405086806,0.0005599166639121795,2.2124739281059828e-05,2.5570440093836882e-08,3.3348710669356062e-06,0.0025042719311716907,0.03788580761194156,0.8531000053552606,0.0034481650361584226,0.0006607281420814312,5.071251439860847e-09,3.400324445036278e-06,0.0002276501918819275,0.00039884759628096533,0.046958506302368544,4.7446712612032845e-05,5.020694547644693e-09,7.16809441449618e-07,0.0004515535275114624
BRCA,0.00014172387172557994,8.844198878718095e-05,0.03419336038966816,0.018300448187956755,0.0036968291967271103,0.0023966569740788315,0.00770410733287525,0.0018554968411047257,0.009866769735561042,0.008469289434800098,0.17632070737711047,0.010031876469421278,0.003280571764957195,0.004181957469392309,0.0006248887708226518,0.018575693132951297,0.010341213409653278,0.09909391714527399,0.24339742233125486,0.09487160593311705,0.0041050758571197915,0.001119531377001378,0.0037562759841937784,0.1307094734249659,0.10500480564522696,0.007871859954253095
LUSC,0.0002398916786660854,0.005021267458238185,0.0005775148618308819,0.0003749102968680696,0.007015102851682432,0.0008752736998516185,0.0004976820671435467,0.0190501320571256,0.0011634871801879903,0.0004910348106235773,5.943005954315355e-08,0.00015182912126500894,0.0030045874210415458,0.03647292323783308,0.7723129814963684,0.044168303664007445,0.005550769033546636,3.265517561032834e-08,5.2394729856492104e-05,0.00043538805520437995,0.0026419811756774668,0.09213000329886162,0.002127673895003353,1.3736768925951448e-07,1.737171221316863e-07,0.005644464739070016
BRCA,0.02745375595986843,0.013297734782099724,0.04892158508300781,0.07305213063955307,0.010775187984108925,0.02117087133228779,0.0298964511603117,0.016488129273056984,0.08132131397724152,0.10846605896949768,0.040558237582445145,0.0305851511657238,0.022755781188607216,0.015519493259489536,0.002614995464682579,0.018928267061710358,0.022750580683350563,0.05787854641675949,0.07353603839874268,0.06300956010818481,0.03125526383519173,0.008185283280909061,0.03793491795659065,0.05210258439183235,0.04954876750707626,0.041993312537670135
BRCA,0.0067778108474535834,0.007289135380126307,0.21187701734691194,0.028811477170527275,0.02687299243299438,0.04469157678884305,0.010338643319286411,0.01532109276364811,0.24740359335819312,0.09445088237320912,0.007812071177767182,0.004769895541722719,0.056574773065634756,0.016745628035657847,0.0006664259567852562,0.009590197989812897,0.006527981221957751,0.037758967546379724,0.013677015875259185,0.04383696533544376,0.013856251710584296,0.0410257158036847,0.020491152496480588,0.007568278851261207,0.006422502414137576,0.01884195519623725
HNSC,0.006908978374166293,0.016205309049442274,0.06204204295971641,0.06505406684272401,0.06812510677496962,0.08102406606650389,0.03480357323663443,0.02762941472770319,0.04057903610493449,0.030420292338842296,0.006333761883901964,0.007861729755225012,0.055891033574329875,0.03631036003852464,0.014151970003649424,0.0376065114751822,0.015075192870992382,0.010375117009739114,0.06386381423397258,0.08782649834357108,0.04112311475606513,0.03469400499776381,0.07383814495338953,0.02176261146606474,0.008256241725326935,0.052238006436664645
THCA,0.0005118289058930917,0.0003569031046383051,0.007491605363275359,0.0034462287495339674,0.0012078846274400454,0.0014254894683465445,0.003028228980802419,0.0004947513570573643,0.0026194444178429723,0.0023237375706243973,0.01980732193738647,0.0060221745742246886,0.0005440796813732324,0.0007366246061610826,0.00010230555661096816,0.0015518740399425425,0.0019869414622056087,0.02232236274674342,0.020866627058718924,0.005963121727008279,0.009012739000406186,0.00018749035974179937,0.0021309097565514945,0.8642288277848106,0.020578257870610177,0.0010522392920500367
KIPAN,0.09626222842381561,0.05338972638027531,0.04968014947364798,0.013869771295097848,0.04735584034713106,0.021709126664854684,0.010887527493913007,0.036755266367895105,0.10389101176611353,0.03995321937169794,0.0001479041191990319,0.0009866327433710163,0.15409068275776888,0.03307531669407416,0.02763540210319677,0.02315113247706086,0.05088800403419706,0.0010425629695741824,0.005833159481971398,0.009534483473864864,0.04180602597063552,0.04663534314916999,0.10915008587046342,0.0005569979372243176,0.0018058560682994561,0.019906542565486983
PCPG,0.0003552366220961969,0.0009718980604618249,0.038731833307352005,0.022214459972334913,0.006640689196196743,0.004164301459043354,0.030300105968572244,0.003303331662417471,0.0068333658732649275,0.010744295429770824,0.11219926540591361,0.029249073018937546,0.006038068988599655,0.0078080578433331145,0.0012565948241845372,0.024435595466612003,0.024925541937189002,0.12627199699740288,0.1576265147540196,0.11913013842758151,0.004196956423531073,0.002477401714639229,0.00990005148863295,0.13202311524695354,0.10829242668394876,0.0099096832270105
UCEC,0.006596844528158349,0.00627260131983899,0.16833170954490123,0.06768520803274805,0.010861889269519203,0.008935725160366998,0.011242979941139115,0.04873910833722141,0.08495718092383152,0.12263913983527211,0.015709122368557336,0.0058635039162443035,0.05411327535787233,0.023520633167576164,0.001496136860873023,0.021861504381612683,0.014031341054395172,0.036019160714597195,0.11085076436544598,0.06064668936922641,0.009460077455848034,0.022870266410692133,0.025821083705736957,0.026117307609227005,0.018389517120268713,0.016967229248829607
LUAD,0.007684910506805027,0.006555448215530094,0.01903381042910073,0.0006268502398664157,0.004650046202798461,0.001899700922057587,0.00876499081958527,0.04819899403075587,0.015342932801758325,0.005310749666236314,9.68693450753926e-06,0.0014333556164751481,0.06392120791999359,0.3137959879188978,0.2135223273572632,0.1066249223729835,0.01709813298459063,5.799194221520237e-05,0.0022357835467705085,0.019425258313699408,0.0022650459325013234,0.12282139548073394,0.009596965421804085,2.8892639785008524e-05,3.1379834742444755e-05,0.009063231948542605
THCA,5.221352146687721e-05,0.00024027543868598863,0.03462974605303715,0.01431070869725527,0.0013577478925721604,0.0024122771889540854,0.004474225296599954,0.0007167234182556098,0.0038192070608079275,0.00429126605193187,0.15240835607221517,0.01210843077164921,0.0008547759197703537,0.0008891832818328813,0.00014258892996032906,0.010146511361610254,0.005490219958659845,0.08684406869013098,0.1537853723296862,0.06618076330014322,0.0012029897929630633,0.00045510833878576574,0.001101451537931137,0.18807206386178948,0.2508622617666704,0.0031514634666347605
STES,0.01255736554249009,0.02706064787659946,0.0569166198107359,0.21793546849849543,0.048377288594412024,0.033034358324789584,0.02758634041611002,0.0619496142544331,0.043848001886949164,0.013848355733689687,0.0011415091751424186,0.007277525418408404,0.026933119998847246,0.03821240441385932,0.01965663440221542,0.011056384437814764,0.033495951649257824,0.0026340632065124476,0.009910036110006785,0.04940522296825246,0.03272702928968304,0.183043054364086,0.017112022411185153,0.003994936592282737,0.004564939602448036,0.01572110502129349
SKCM,0.0012930348712755677,0.015794027993912847,0.00169766329309641,0.013804841437067273,0.005717932647411237,0.00045863188389498626,0.00023377881020713407,0.00575662444018363,0.000721705719454909,0.00044212093316287965,8.306603060716959e-07,1.721929242496515e-05,0.0011085594441348086,0.04908900252489209,0.002126258367828668,4.245755159770016e-05,0.0016445587027425206,1.6748033014119994e-06,2.0822275360620293e-05,0.002071567386031436,0.8844148292099622,0.008946688946960244,0.00018942460581029466,1.937970457486128e-06,1.1311722888423963e-05,0.004392494505634245
GBMLGG,0.02044118655634991,0.012035381563122505,0.023486253877572617,0.03623782253117311,0.041449127627051184,0.014196317318134062,0.08998634305607853,0.03057983089503808,0.036094216309322205,0.02595379873237621,0.001520167519094129,0.011672992757985874,0.025176650988849684,0.04221049131490876,0.01605949246951306,0.007878845894189603,0.19150199814248287,0.002652402847706322,0.030671715184175347,0.0353549026156833,0.010335119882713654,0.11389226953015463,0.12202042117499451,0.005471043988116218,0.0033920478593653025,0.04972915936384833
COAD,0.002372975919111245,0.007366948737032413,0.01640984783188024,0.009960579653399039,0.5244708044122459,0.000864056052617546,0.022998915910258697,0.12328749854908674,0.0022848453298239422,0.0012638062430328485,0.00021800865872015216,0.0045502036661601505,0.00850482934176279,0.022225588487657197,0.01393643668966598,0.036509774506293044,0.006606121525986656,3.29450994121769e-05,0.0006859400869339794,0.00314253730606392,0.004238947280835067,0.12538398761409897,0.0002292584969639734,7.384057947579582e-05,0.0001460325288249982,0.06223526949265651
CESC,8.527829463801115e-05,0.43309488014599395,0.00479264999720659,0.264138055748256,0.001095375215719686,0.00268749346963398,2.4846657494067383e-06,0.02168710635075139,6.876069043740916e-06,7.38993684368275e-08,8.212174828686555e-13,6.052068917801672e-09,1.503611456655088e-05,0.0003533800653352062,0.008462757282965977,3.6346504460748186e-08,1.5849497545701498e-05,1.529088670416155e-12,1.5129226384441285e-10,5.886469638578707e-06,0.00021198224141129394,0.2627201505871904,7.156771523082311e-07,3.7203111322527275e-12,7.250112684639025e-08,0.0006238531507695028
PRAD,0.006051288611207998,0.0038928176369258187,0.0752064083931791,0.021383781548674992,0.00790047852619413,0.00435456225929445,0.013949878880832418,0.011023989237311944,0.09922234230025781,0.06733133821013412,0.0447516788395447,0.014184348658386478,0.03665137014854812,0.02442829375164518,0.0022826034710589312,0.030617019967111584,0.011298096104684486,0.14964391684852602,0.15587045662416182,0.0654212849663117,0.016324449760062348,0.007037796265275911,0.022541082125888737,0.049565778486647866,0.047754043106969186,0.01131089527116417
BRCA,0.010619824040952217,0.007732250422278952,0.10527489552494737,0.0038491083175341227,0.04608045986414908,0.0015600113288594894,0.05091972754612932,0.0528386395197918,0.029809198028645158,0.009674838944585217,0.0011031585974109162,0.01291346111085686,0.12885213165260845,0.13481037598059592,0.015645686861236144,0.08412056590587141,0.029740390052761582,0.00381599979932047,0.010230240624046748,0.09104126135415218,0.014719712852978717,0.10564395259188297,0.0020777560269740146,0.0010082618309499936,0.0024171676987614307,0.04350092352171945
OV,0.012189668631622727,0.048862759137672275,0.12081913678166256,0.06230728342735042,0.008479991947486979,0.003584044760987267,0.015954857729270258,0.04362113783979122,0.09892100118780742,0.11592943993380629,0.001965836859228641,0.0035133960272963065,0.10081876837839086,0.07938224840765411,0.015778169072647973,0.054886333772182314,0.014842423644946943,0.0012806884508596,0.024469247144808172,0.02805112681363506,0.027044590625550112,0.017951542553379066,0.07410764711468398,0.0020376478834954275,0.0036013524597542186,0.01959965941402982
LIHC,0.004525656640796573,0.009594210992134174,0.03990419430671177,0.0020441868500959037,0.05668070698074768,0.000786290474311934,0.03351633124001923,0.058575430533107015,0.01733587244178348,0.004476399457348659,0.0002949908555254479,0.010392371172210837,0.08224623339373335,0.041211789778488606,0.06509571276374246,0.17836535792749492,0.042757580302943916,0.0009708928624985906,0.007813417057342922,0.024144292827595597,0.007827083284286166,0.14297732170300032,0.03474614637859503,0.0005082226515462033,0.000732565096358243,0.13247674202758097
LUSC,0.00013961089385212312,0.001562522188929999,0.0033713486870477127,0.0005406455943476522,0.0007631563008371665,7.003039042163047e-05,9.031019323803603e-05,0.012748745632875,0.0004270766904115691,5.522146720285091e-05,1.2388955086676817e-08,2.2539211290549485e-05,0.001518818016419974,0.12476936171362378,0.8376203401875219,0.0031696693955246096,0.0003595866277180706,9.01464374026749e-09,1.1998830279184722e-05,0.0014178802325464986,0.0012125013786760364,0.008386658130608408,0.00019079616199169178,5.6396303776665366e-08,9.695760206430615e-08,0.0015510073171309505
COAD,0.0011421266475324901,0.00600846295493049,0.017852778018582406,0.05511796023933009,0.7447186695777815,0.017972657850588162,0.007461319067657617,0.005824285548951419,0.005923481639588188,0.005244354288769856,0.00037902907746310913,0.0014254320411906261,0.010897553566442245,0.0018664606252581967,0.001507537665488212,0.0028131760220041946,0.0040179441192770594,0.000595636500719553,0.00043222330819410384,0.0045942762836632045,0.004189689766885022,0.032700707325713695,0.0046710670832925275,0.00015348795769180493,0.0004323529657481906,0.06205732985725595
SKCM,5.0130732591429715e-06,0.00011678370743251476,3.3472957900014458e-06,0.0002865702761617554,0.00011558869691283963,4.0553861890807445e-05,2.3131578253546683e-06,0.0002783031005308745,1.1473763044925495e-06,2.1011735738311816e-07,5.819356979298385e-11,2.853876873782464e-08,1.3899025866073728e-05,0.0001913420509182208,9.680610391766459e-05,5.52339633471885e-08,2.3412214204281624e-06,1.2882267793334432e-11,7.708683244614573e-09,1.175449562946968e-06,0.9987831420611956,3.292996092980192e-05,5.2218416511815726e-08,1.07756938006598e-08,3.424402217439316e-09,2.837549172045943e-05
LIHC,0.00120487488618012,0.009055740662174697,0.019219546514481982,0.010988126870976242,0.0413475909270721,0.011216843850969393,0.011514603495132347,0.013686468115719231,0.09245512155553685,0.05771872474755713,0.0014168101327400062,0.0024203328558886285,0.41630334485613407,0.048473597787000354,0.020943759786899538,0.035832660279058175,0.01963008093468542,0.002630917219124017,0.031735664452150154,0.016855240857626522,0.0074123093743718145,0.061236762063303134,0.03484155429707704,0.0016199192357174983,0.0011771700200810262,0.029062234222342467
BRCA,0.008261820162913982,0.025327352382342943,0.46724831274666856,0.058275579429268434,0.005771080866568298,0.11032766663851402,0.013846901944611002,0.04950235328539986,0.03349216971280141,0.03425548168216024,0.004268160949622376,0.009332149133106057,0.01211512161598337,0.009238581949570704,0.0014954518741759158,0.005013937512179022,0.0011731276557629018,0.015626556909384182,0.022401559722397407,0.0320970932228978,0.007467019246512701,0.011999239012611749,0.016920255213450086,0.004869338043361824,0.010495543303974179,0.029178145783760934
LUAD,0.00019757968613313902,0.054946160368875105,0.011895444864215511,0.27547439212023367,0.007397349264630518,0.0008190832817811791,0.0005142265446974554,0.10232875228398058,0.0008536940799236571,0.0005565199971798967,7.918282924214931e-07,5.032264976056411e-05,0.0029207779261655534,0.20392098489290444,0.23779853556210598,0.002461394230692135,0.0005908168814152821,7.272838993925328e-07,0.0003725128383693742,0.0008293586798933699,0.08289187184640205,0.01144230056416747,7.873532534615072e-05,5.237637969290014e-06,7.394369265300367e-05,0.0015784856683127672
KIRC,0.01077213505603959,0.052550792437147664,0.06544771758504164,0.05008892317957538,0.0037173835844581354,0.01723375721790155,0.022509571054787143,0.02163976606576818,0.10671381600178076,0.06110003933238312,0.008485294836994449,0.006353210161110057,0.06297624825441715,0.031434032912339385,0.011742531264528363,0.03505668399478533,0.010564478993915473,0.019982701069759967,0.0610575710231883,0.08752956943630219,0.033869586719372,0.01636860884173289,0.16281114439036837,0.003970984815761754,0.011499888207414734,0.024523563563126412
STES,0.008313452454959324,0.013838330286814781,0.08097410748770721,0.05834526962603633,0.012171248795851634,0.018233507240125235,0.026823006518807237,0.013717398042335509,0.04193712309043987,0.03682409848062986,0.03138616520492078,0.02667545893599351,0.029121279820141184,0.015455365293206631,0.00330593133315446,0.044416043181124264,0.04910713765795108,0.07797027905736606,0.1256962950462302,0.0736877297445763,0.009573972499103292,0.012012362359926356,0.04139836412051823,0.042893237536549306,0.08593267782602379,0.02019015835950755
BRCA,0.002742530707170803,0.007959605664656262,0.5437932931630811,0.0035046338776272643,0.014566075916942443,0.0009794741050384752,0.026930043201458687,0.11007570380297266,0.004547551077178829,0.003458830732210992,0.0010435345500396682,0.00809145766594353,0.04833825218020687,0.018212306457361258,0.0026069487587519406,0.03418852963276809,0.029361884912221706,0.0005616817256567366,0.002396061925147941,0.009177794290640875,0.0029113417813528934,0.07132274333602534,0.0009361322707092733,0.00031472008089089776,0.0006924657909261612,0.05128640239301925
TGCT,0.010492790723699498,0.00477129371270038,0.029902760604329788,0.011359500020004867,0.005861024968262735,0.012777398624513664,0.005081997831661905,0.007119553321953244,0.05616317814299453,0.07809350813225145,0.0006095414418287594,0.0021585908732715594,0.03016886554684645,0.0586673779419471,0.005507575004821041,0.014023674963801391,0.019767335124262726,0.0030972711499290062,0.0333462104165375,0.025173253008175096,0.014937188808457352,0.04161202627558925,0.5145098681411922,0.0020885069853282573,0.0013286825564897582,0.011381025679150586
BRCA,0.002338632240576081,0.00963440815952196,0.2302122859002908,0.005340262776855135,0.012098060909567344,0.007088102393701577,0.014261678779254036,0.02599937280081271,0.08094988010735263,0.019380753841827855,0.024776773504189428,0.017507644353892987,0.03254615139910379,0.01639828084372144,0.001630100420089345,0.25772693729239804,0.038838423752376415,0.022816395365804067,0.04405716430017989,0.0838050543481437,0.0031464993924400775,0.017186630501238042,0.00509786186265027,0.0034629588448787493,0.013212183478090741,0.010487502431042956
PCPG,0.002022719051798084,0.0011788046732686293,0.05470559972504339,0.019933691221332293,0.0007427377737130222,0.0020101780960277735,0.012289150384391573,0.001775974239438944,0.09057076161842875,0.06252541545391159,0.12063985664458325,0.014013151241158333,0.002904937094375979,0.001145081602453897,3.4930155706478885e-05,0.007195982399914234,0.0030537167928898325,0.3297207638987531,0.08558634602332525,0.047958693577458036,0.00274417034414056,0.000749965825737092,0.01379857826559763,0.0527113216321635,0.06693749985355522,0.0030499724108335392
KIPAN,0.0003460968045373213,0.0008283765978303098,0.03070869021150603,0.010583172244276727,0.007219385145599222,0.0010059249760255632,0.07161358535483056,0.008975840843752933,0.01571824914664469,0.01564701228498562,0.07145138621995614,0.10415938938503999,0.00541047689590845,0.004918427529092077,0.001351121773736034,0.0374522533543567,0.030839084681382967,0.08926858493160152,0.08108762415685854,0.24445761028742388,0.004415135702143432,0.002488306418285169,0.005934255490595956,0.07136583865603204,0.07073066922804955,0.012023501679548595
KIPAN,0.0013216496150426395,0.12306806170601461,0.03186312991831154,0.5221506240720087,0.002406575663349963,0.012921191463731923,0.00014041656373240205,0.04227006713634096,0.005140831113672297,0.006885036672553479,1.9253072448733965e-06,6.066162906081927e-05,0.007456220054453129,0.023316258044490078,0.17398084312019282,0.0007197226935641004,0.0005176836742095707,1.5273779695592903e-06,0.00028192888665705765,0.002261182708518345,0.016392275325380075,0.025030344166318764,0.00010711933043492346,1.033519560816576e-05,5.300882885412542e-06,0.001689087678253804
BRCA,0.003352475966601624,0.00694888069311195,0.23073325582168516,0.027734845241381326,0.0011962077644081409,0.02449293729271481,0.00856065788005014,0.0031150101199854657,0.062415572782712946,0.06692476866764223,0.06367056353515631,0.007766984746840908,0.004661830814098758,0.0022546419474582385,9.690276484880171e-05,0.014405183200232017,0.008153409126600559,0.20925804408549029,0.0810033416831162,0.034296402362748044,0.0013628368636183863,0.0009749486193296435,0.018854842424299217,0.020491522712323358,0.09083015128583778,0.00644378159770771
STES,0.00014969375529555944,0.008487366687190039,0.005101655844736341,0.00170337785244472,0.009699327432345476,0.002738718518005205,0.004592763052201717,0.11506971941291821,0.00047167510686881817,4.289922605113782e-05,6.321257329114223e-07,0.00022161014655937126,0.0009936445408742895,0.00711130039255449,0.024442019697780846,0.0007956937410337841,0.06328589927907671,5.958853833867097e-07,9.122751676981814e-06,0.0014822439318415647,0.000984679979422619,0.7487854618783415,0.00079593920272875,1.2194214508193064e-06,7.507151396138035e-07,0.0030319894223451377
UCEC,0.0023033573233146422,0.023999095308651595,0.4165315960793923,0.049158111832470784,0.009195683874043596,0.0014776927649058436,0.013105422361259774,0.12044249458700948,0.015514705280716884,0.005909693985133917,0.00417824389077881,0.01663577265185018,0.021736119431127694,0.01116255041429949,0.011379398617542646,0.12228962006009374,0.030757587321408802,0.0036220208314762786,0.016301705402808026,0.02575272903967045,0.002470455907581193,0.010877238830279013,0.011748368109184797,0.004799400152862738,0.008464209200341069,0.04018672674179629
STES,0.0018296414597730561,0.024561162503791725,0.019887125041472116,0.0008198328214647159,0.145802483635232,0.006119376848253295,0.0019994427361435044,0.0631850598186376,0.005195763852043805,0.0004392366544110711,4.668493601526178e-06,0.0003016495608183882,0.1201116399971908,0.047373998012356706,0.05015374603186453,0.009812769453766012,0.013097936871969168,2.9684574033016e-06,0.000128488203893867,0.0026326819547795714,0.0072605914801412855,0.455206945819379,0.0015486910359206324,1.7932119886521568e-06,4.584278493086526e-06,0.022517721765210615
UCEC,0.0029705892393215344,0.0030110980480359596,0.01417680900070358,0.00266908215557097,0.015271354292705298,0.0005313647243149314,0.1079498508463889,0.013872810396111714,0.013644879429219131,0.008500710551312973,0.0018024528128845732,0.06657346668190985,0.05008588979679498,0.016330175911618273,0.04932837432877713,0.16816345691187687,0.04307723631510775,0.0011119383240218422,0.009250187773790676,0.04100436175566378,0.005708256553825607,0.015930828497108647,0.0013276930625547242,0.0012363781601536432,0.001540505752928491,0.3449302486772982
LIHC,0.006038768635958679,0.014152528768743755,0.06219812541618975,0.07146025199795959,0.01967581311785437,0.023426169292302443,0.022115425809844606,0.02115292248864912,0.06133047171786441,0.13961566463240144,0.01833786570110451,0.014276627510421675,0.02677355333662566,0.010301853313565321,0.009627929625362863,0.06165597643085778,0.028443493059873797,0.04954064981153087,0.13120662586287934,0.07496063186281088,0.00760187727058293,0.006697394884150399,0.022943634269107834,0.024408194998661547,0.04339232596822855,0.028665224216467892
HNSC,0.0009763553600192442,0.03137813203742768,0.03788850538296599,0.0031287829135997723,0.009509133380365586,0.0008743116820911896,0.0014434468778501493,0.3494419829013627,0.016716869908964652,0.0016662557969207934,5.242023802990491e-05,0.0008232371360890671,0.05932472401819382,0.08381999465038639,0.050397494033530256,0.22229053560119288,0.01272279796657141,3.541053305597206e-05,0.005193369575237163,0.014288738678507626,0.009955196856368451,0.08099258865976301,0.0007548920856826569,8.6939553570385e-05,0.00014928587510862037,0.006088598297144633
SARC,0.0058964357441259885,0.0049190452719594475,0.04515242326019357,0.05414230895240508,0.009128264398052978,0.019669548208282234,0.026880395393382262,0.01501642580654132,0.03546176946572151,0.029065026755338327,0.012492983008079703,0.019432263973667898,0.04811577628865606,0.027029928550001168,0.009505505930315397,0.040357419448313454,0.061302432583431286,0.02744077033901805,0.12490653583993161,0.16415022756937575,0.012009242873888503,0.018081291135733427,0.1027161879267259,0.056026531033934464,0.020868581351999992,0.01023267889092461
PAAD,0.014215687169245659,0.026027774374943215,0.030738861819451086,0.007024033406673554,0.07954759307177285,0.02004704103544349,0.01923840723135362,0.07221346559227862,0.003456937359027121,0.000618628995351487,5.140111517721859e-05,0.0027025849886901463,0.014758135962691139,0.039991387000828355,0.059845513892440964,0.33354336535459134,0.19119435624127362,8.988886173632838e-05,0.0003870347286564124,0.008450057663597644,0.002895972710015176,0.058317768728799214,0.002414697602526033,4.742586692503343e-05,0.0007337410973403388,0.011448238129170337
LUSC,0.00285927651151507,0.014575441495131541,0.01492623718443808,0.18517019016225564,0.020986534838254363,0.0061218548169065965,0.012957363502517964,0.16491626346991003,0.006810630731119829,0.005644350827572626,2.9362468268811647e-06,0.0005206267860521026,0.088172369474798,0.031911608110225455,0.2728724801513493,0.0037187158920321942,0.002274530261116881,7.143410192427986e-06,0.0019503667888018023,0.013358159107324259,0.013496562025023204,0.031184664268264932,0.007814256542574735,6.201856794644316e-05,2.831115877750006e-05,0.09765710766907214
PRAD,0.00017740838683344363,0.0010113714556312444,0.03464988107798166,0.011058305878651186,0.0017728847905676384,0.0031486569108513675,0.012945877801000377,0.002454430930744363,0.015468191667336746,0.025389929216572123,0.14965095516760735,0.013668591540540162,0.00214813571202584,0.002188531594251414,0.0006050623827449209,0.02101397988982393,0.015940415965916693,0.1917888296331096,0.14989883597414014,0.07105925394636772,0.0024539615441855544,0.000973343693787438,0.006664891460360649,0.09217922765416392,0.16504830951143307,0.006640736213371477
SKCM,0.00034376651181452166,0.04810658600250047,0.0025043914696987963,0.007930111672287443,0.0006588295469084483,0.002482703994825696,0.00012213392732752753,0.021608874977048477,0.0003798256029631214,9.732260752146242e-05,1.2380686430333764e-07,1.047872267029788e-05,0.0007706877271260376,0.02129038316165332,0.006869461041720548,2.3622501151305728e-05,8.46765499909542e-05,3.2018350092117977e-07,2.1346076045086015e-05,0.00024326487850032544,0.8818658146556719,0.0015936736379672883,2.3276238345870888e-05,1.0818397011179486e-07,7.577872525626786e-07,0.002967458534673138
BRCA,0.0010478890687076162,0.04667427907652146,0.7022636189402904,0.08128810276483729,0.003428702773513652,0.0009554532704286623,0.000978717648997355,0.04850491644199672,0.004446913736433111,0.0058183397115448504,1.029492472891821e-05,0.0002510672952686219,0.007135444437503098,0.030736402036881875,0.015929415043140386,0.001329203304102859,0.00035717391874424335,3.2643091112770105e-05,0.0011116001444298972,0.0010697793390923136,0.006544000149171065,0.008047978931540052,0.0008957746466343119,6.719917690792304e-05,0.00011786593100922965,0.030957224196461276
CESC,0.0011313410981681551,0.01065555218665329,0.1693549013190582,0.14418965629276173,0.03502781329075204,0.002635260121940569,0.03277119260741414,0.25849896761172203,0.02338689015168931,0.02334086605253355,0.00025645390360404783,0.004463250764660671,0.014585822872452857,0.00778220689824751,0.043695304697927415,0.0015401130131182082,0.00764847270134818,0.00020786063470176297,0.0022496956014791173,0.010189544445693156,0.0496015587720144,0.047189474273389084,0.0031023868469780775,0.0004270226651597991,0.00021874476883929636,0.10584964640769341
LUSC,0.002643171787871734,0.044375275658015766,0.04209573339465048,0.19034050866707827,0.025396442531244377,0.00953914173560285,0.004155333395046867,0.030024575309926176,0.07686107190405658,0.03147431665472486,0.00018380181161837934,0.001462572058800578,0.05097597189489485,0.11629603919853698,0.0958552085225472,0.006505555121764684,0.0028884430252250027,0.0008922058141214047,0.004501794221648569,0.006270750086939441,0.04903566572364904,0.07586132325125665,0.11123044187845327,0.000995437095173723,0.00015032959988204233,0.01998888965727023
KIRC,0.1908894824489049,0.0033993803014101503,0.005621610375150153,0.003252094670889302,0.0008127678450662565,0.01385039482893448,0.0012174107183466696,0.002014467850909104,0.6715251445206316,0.07444646557438654,0.0003386574791315217,0.0006258875030589021,0.002743014220984789,0.006056627401258917,0.0003792485019929098,0.0014521835062917868,0.00048040756139476555,0.0013222885776944344,0.0003943161945009195,0.0013718788245951606,0.0025855042989545328,0.0023001424207006924,0.009516778825727629,0.0002366432037173121,6.399913786170015e-05,0.0031032032075048285
